"BP_APPL_SEQ","LOAN_TYPE_NAME","source_appl_seq","X135","X145","X139","X134","X136","X140","X143","X152","X141","X155","X153","X029","X114","X137","X150","X138","X142","X131","X132","X133","X016","X017"
"11164655102543568972","微博导流","11164655102543568972","0","-999999","-999999.000000","0","-999999","0","-999999","6","0","1","3","-999999.00","-999999.00","0.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164655300990910479","微博导流","11164655300990910479","0","-999999","-999999.000000","0","194","0","-999999","11","0","17","25","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164655386067563215","微博导流","11164655386067563215","0","-999999","0.714300","0","425","0","-999999","9","0","49","139","8000.00","70000.00","0.000000","-999999.0000","0.290300","0","1","1","0","-999999","-999999"
"11164655485602136210","微博导流","11164655485602136210","0","-999999","0.750000","0","256","0","-999999","6","0","2","47","1000.00","3000.00","1.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164655536541176375","微博导流","11164655536541176375","1","-999999","0.687500","0","-999999","0","-999999","1","0","5","59","10000.00","22000.00","0.250000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164655841307540981","微博导流","11164655841307540981","1","-999999","1.000000","0","565","0","-999999","7","0","45","76","6000.00","29000.00","0.388900","-999999.0000","0.833300","0","1","1","0","-999999","-999999"
"11164655954892927066","微博导流","11164655954892927066","0","1","0.819900","0","325","0","6","9","0","5","70","8000.00","36000.00","0.000000","474.0000","1.000000","3","1","1","0","-999999","-999999"
"11164655982042358415","微博导流","11164371021355571884","1","-999999","-999999.000000","0","182","0","-999999","8","0","1","1","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164656014691830541","微博导流","11164656014691830541","1","-999999","0.500200","1","78","0","-999999","11","0","146","73","6500.00","64000.00","0.714300","332.0000","0.952400","0","1","1","0","-999999","-999999"
"11164656110119118483","微博导流","11164656110119118483","1","-999999","-999999.000000","0","715","0","-999999","6","0","100","33","-999999.00","-999999.00","0.600000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164656213740716725","微博导流","11164656213740716725","0","2","0.917000","0","-999999","1","13","10","0","11","131","1.00","83000.00","0.000000","-999999.0000","0.500000","3","1","1","0","-999999","-999999"
"11164656247648384179","微博导流","11164412121718219569","0","-999999","-999999.000000","0","490","0","-999999","10","0","93","42","-999999.00","-999999.00","0.285700","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164656404125517274","微博导流","11164656404125517274","1","-999999","0.183700","0","38","0","-999999","18","0","10","52","4500.00","4500.00","0.625000","528.0000","0.875000","0","1","1","0","-999999","-999999"
"11164661123794770584","微博导流","11164661123794770584","0","-999999","-999999.000000","0","-999999","0","-999999","21","0","11","79","-999999.00","-999999.00","0.571400","-999999.0000","0.857100","0","1","0","0","-999999","-999999"
"11164661126461642647","微博导流","11164661126461642647","0","-999999","0.973700","0","28","0","-999999","10","0","109","152","-999999.00","54600.00","0.500000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164661185741134035","微博导流","11164661185741134035","1","-999999","-999999.000000","0","-999999","0","-999999","9","0","8","14","-999999.00","-999999.00","0.333300","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164661496896617269","微博导流","11164661496896617269","0","-999999","1.000000","0","21","0","-999999","5","0","24","69","-999999.00","20000.00","0.000000","-999999.0000","0.500000","0","1","1","0","-999999","-999999"
"11164661600334639568","微博导流","11164419231242439848","1","-999999","0.795800","0","65","1","-999999","17","0","28","75","8000.00","30000.00","0.000000","482.0000","0.888900","0","1","1","0","-999999","-999999"
"11164661657793658798","微博导流","11164661657793658798","1","-999999","1.000000","0","617","0","-999999","6","0","5","29","50000.00","52000.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164661679589863187","微博导流","11164661679589863187","1","-999999","1.000000","0","70","0","-999999","24","0","84","65","-999999.00","9000.00","0.625000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164661723983881907","微博导流","11164661723983881907","1","-999999","0.892800","1","361","0","-999999","6","0","8","23","-999999.00","10000.00","0.000000","-999999.0000","0.750000","0","1","1","0","-999999","-999999"
"11164661872797438339","微博导流","11164661872797438339","0","-999999","1.000000","0","140","0","-999999","16","0","114","46","16000.00","12000.00","0.250000","544.0000","1.000000","0","1","1","0","-999999","-999999"
"11164661874225841562","微博导流","11164661874225841562","0","-999999","-999999.000000","0","292","0","-999999","12","0","7","12","-999999.00","-999999.00","0.500000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164661979924910143","微博导流","11164661979924910143","1","-999999","1.000000","0","143","0","-999999","10","0","6","10","5000.00","17000.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164662158626652393","微博导流","11164662158626652393","1","-999999","1.000000","0","45","3","37","25","1","37","66","3000.00","7000.00","0.600000","-999999.0000","0.900000","0","1","1","0","-999999","-999999"
"11164662265691517191","微博导流","11164662265691517191","0","-999999","1.000000","0","126","0","-999999","10","0","63","61","12000.00","12000.00","0.500000","-999999.0000","0.833300","0","1","1","0","-999999","-999999"
"11164662523249014578","微博导流","11164662523249014578","3","1","-999999.000000","1","265","0","11","22","1","15","48","-999999.00","0.00","0.250000","-999999.0000","0.625000","0","1","1","0","-999999","-999999"
"11164662749945487762","微博导流","11164662749945487762","0","-999999","1.000000","0","343","0","-999999","9","0","16","54","-999999.00","16000.00","0.000000","-999999.0000","0.800000","0","1","1","0","-999999","-999999"
"11164662834827336364","微博导流","11164662834827336364","0","-999999","0.636400","0","220","0","-999999","14","0","32","98","3000.00","11000.00","0.000000","-999999.0000","0.800000","0","1","1","0","-999999","-999999"
"11164662846353498806","微博导流","11164662846353498806","0","-999999","1.000000","0","-999999","0","-999999","8","0","50","55","4000.00","95200.00","0.555600","-999999.0000","0.777800","0","1","1","0","-999999","-999999"
"11164662887277164950","微博导流","11164662887277164950","0","-999999","1.000000","0","-999999","2","-999999","7","0","27","98","45000.00","60000.00","0.461500","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164662890192881861","微博导流","11164662890192881861","0","-999999","1.000000","0","227","0","-999999","1","0","3","21","20000.00","20000.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164663224393122702","微博导流","11164663224393122702","1","-999999","0.476200","0","40","0","-999999","9","0","13","131","5000.00","20000.00","0.285700","-999999.0000","0.857100","0","1","1","0","-999999","-999999"
"11164663357022968023","微博导流","11164663357022968023","1","-999999","-999999.000000","0","-999999","0","-999999","17","0","37","58","-999999.00","-999999.00","0.400000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164663466688963989","微博导流","11164663466688963989","1","-999999","0.756200","0","323","2","-999999","9","0","35","58","17000.00","47600.00","0.419400","960.0000","0.967700","0","1","1","0","-999999","-999999"
"11164663585684249662","微博导流","11164663585684249662","0","1","1.000000","0","-999999","0","24","3","1","26","79","15000.00","60000.00","0.000000","836.0000","1.000000","0","1","1","0","-999999","-999999"
"11164663586629317164","微博导流","11164663586629317164","1","-999999","1.000000","0","-999999","1","-999999","26","0","148","63","3000.00","6000.00","0.250000","-999999.0000","0.916700","0","1","1","0","-999999","-999999"
"11164663587263786405","微博导流","11164663587263786405","1","-999999","-999999.000000","0","-999999","0","-999999","1","0","2","16","-999999.00","-999999.00","0.500000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164663841259068196","微博导流","11164663841259068196","0","-999999","-999999.000000","0","60","0","-999999","6","0","5","24","-999999.00","-999999.00","0.500000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164664115672070917","微博导流","11164664115672070917","1","-999999","1.000000","0","159","1","-999999","3","0","162","56","6000.00","46000.00","0.842100","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164664152948297941","微博导流","11164664152948297941","0","1","0.963100","1","10","2","4","18","1","101","184","5000.00","34000.00","0.125000","1680.0000","0.750000","0","1","1","1","-999999","-999999"
"11164664153078087737","微博导流","11164664153078087737","0","-999999","0.894700","0","115","0","-999999","19","0","17","90","6000.00","51000.00","0.200000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164664403238959744","微博导流","11164664403238959744","0","1","-999999.000000","0","196","0","19","3","1","12","27","-999999.00","-999999.00","1.000000","-999999.0000","0.857100","0","1","0","0","-999999","-999999"
"11164664403345784453","微博导流","11164664403345784453","0","-999999","1.000000","0","-999999","0","-999999","18","0","45","43","-999999.00","10000.00","0.727300","-999999.0000","0.954500","0","1","1","0","-999999","-999999"
"11164664553988443862","微博导流","11164664553988443862","1","-999999","0.000000","0","-999999","0","-999999","5","0","20","55","1.00","-999999.00","0.666700","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164664650941133409","微博导流","11164664650941133409","0","-999999","-999999.000000","0","16","0","-999999","23","0","13","124","-999999.00","-999999.00","0.750000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164664683053816577","微博导流","11164664683053816577","0","-999999","-999999.000000","0","130","0","-999999","19","0","19","65","-999999.00","-999999.00","0.666700","-999999.0000","0.833300","0","1","0","0","-999999","-999999"
"11164669764735170397","微博导流","11164342049870633463","0","-999999","-999999.000000","0","704","0","-999999","15","0","24","33","-999999.00","-999999.00","0.625000","-999999.0000","0.875000","0","1","0","0","-999999","-999999"
"11164669769677634340","微博导流","11164669769677634340","0","-999999","0.454500","0","41","0","-999999","10","0","9","30","8000.00","9600.00","0.333300","348.0000","1.000000","0","1","1","0","-999999","-999999"
"11164669792026335046","微博导流","11164669792026335046","0","-999999","0.762900","1","-999999","0","32","9","0","25","110","10000.00","20169.00","0.375000","-999999.0000","0.875000","0","1","1","0","-999999","-999999"
"11164669795589726110","微博导流","11164669795589726110","0","-999999","0.859400","0","725","2","38","7","0","64","75","2400.00","57000.00","0.300000","-999999.0000","0.600000","0","1","1","0","-999999","-999999"
"11164669820097757795","微博导流","11164669820097757795","1","-999999","-999999.000000","0","-999999","0","-999999","10","0","5","8","-999999.00","-999999.00","0.500000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164669820945288734","微博导流","11164669820945288734","1","-999999","1.000000","0","347","1","-999999","5","0","24","172","10000.00","17000.00","0.000000","0.0000","1.000000","0","1","1","0","-999999","-999999"
"11164669852891276782","微博导流","11164669852891276782","1","-999999","0.000000","0","-999999","0","31","4","0","9","120","200.00","200.00","0.166700","716.0000","1.000000","0","1","1","0","-999999","-999999"
"11164669991596933869","微博导流","11164669991596933869","1","-999999","-999999.000000","0","90","0","-999999","13","0","27","121","-999999.00","0.00","0.125000","1088.0000","1.000000","0","1","1","0","-999999","-999999"
"11164670047316158345","微博导流","11164670047316158345","1","-999999","1.000000","0","58","1","-999999","7","0","8","36","-999999.00","25000.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164670055195773597","微博导流","11164670055195773597","0","-999999","-999999.000000","0","35","0","35","21","1","17","42","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164670153574864959","微博导流","11164670153574864959","0","1","1.000000","0","24","0","22","27","0","51","42","3000.00","18000.00","0.578900","1000.0000","1.000000","1","1","1","0","-999999","-999999"
"11164670229630148143","微博导流","11164670229630148143","1","-999999","-999999.000000","0","96","0","-999999","15","0","35","36","-999999.00","-999999.00","0.750000","-999999.0000","0.892900","0","1","0","0","-999999","-999999"
"11164670434695067211","微博导流","11164670434695067211","0","-999999","1.000000","0","-999999","0","44","13","0","16","48","3000.00","5000.00","0.500000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164670505337814659","微博导流","11164670505337814659","1","2","1.000000","0","336","0","9","6","0","6","46","15000.00","20000.00","0.333300","658.0000","1.000000","3","1","1","0","-999999","-999999"
"11164670631851679762","微博导流","11164670631851679762","1","-999999","-999999.000000","0","3","0","-999999","18","0","9","21","-999999.00","-999999.00","0.375000","700.0000","1.000000","0","1","0","0","-999999","-999999"
"11164670638200124645","微博导流","11164670638200124645","0","-999999","0.973100","0","8","0","29","17","1","67","106","1000.00","72200.00","0.125000","-999999.0000","0.625000","0","1","1","0","-999999","-999999"
"11164670728449023078","微博导流","11164670728449023078","0","-999999","0.909100","0","-999999","0","-999999","8","0","10","161","500.00","5000.00","0.166700","-999999.0000","0.666700","0","1","1","0","-999999","-999999"
"11164670734254017408","微博导流","11164670734254017408","3","-999999","0.672400","0","53","0","-999999","44","0","13","165","-999999.00","78000.00","0.125000","1270.0000","1.000000","0","1","1","0","-999999","-999999"
"11164670765811981607","微博导流","11164670765811981607","1","-999999","-999999.000000","0","-999999","0","-999999","5","0","24","49","-999999.00","-999999.00","0.500000","-999999.0000","0.833300","0","1","0","0","-999999","-999999"
"11164671052507286573","微博导流","11164671052507286573","0","-999999","1.000000","0","141","0","-999999","19","0","50","40","3000.00","3500.00","0.956500","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164671246159072064","微博导流","11164405816799160362","0","-999999","0.190500","0","202","0","-999999","12","0","14","25","3000.00","48000.00","0.000000","200.0000","1.000000","0","1","1","0","-999999","-999999"
"11164671432461130174","微博导流","11164671432461130174","1","-999999","-999999.000000","0","-999999","0","-999999","11","0","33","32","-999999.00","-999999.00","0.111100","280.0000","1.000000","0","1","0","0","-999999","-999999"
"11164671586167210299","微博导流","11164671586167210299","0","1","0.802600","0","220","0","6","4","1","40","65","6000.00","43000.00","0.333300","490.0000","1.000000","1","1","1","0","-999999","-999999"
"11164671737560125717","微博导流","11164671737560125717","1","-999999","0.676800","0","-999999","0","51","1","0","16","92","10000.00","33000.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164671816528315699","微博导流","11164671816528315699","1","-999999","1.000000","0","472","0","-999999","4","0","10","38","18000.00","18000.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164671874079940663","微博导流","11164671874079940663","0","-999999","0.925900","0","113","0","-999999","8","0","19","89","25000.00","25000.00","0.142900","2520.0000","0.428600","0","1","1","0","-999999","-999999"
"11164671902348623721","微博导流","11164671902348623721","0","-999999","-999999.000000","0","-999999","0","-999999","5","0","10","88","-999999.00","-999999.00","0.000000","-999999.0000","0.000000","0","1","0","0","-999999","-999999"
"11164672043202591646","微博导流","11164672043202591646","0","-999999","1.000000","0","-999999","0","-999999","9","0","7","33","1000.00","1000.00","0.333300","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164672339641368164","微博导流","11164672339641368164","0","-999999","1.000000","0","442","0","-999999","22","0","76","58","13000.00","18000.00","0.767400","490.0000","0.930200","0","1","1","0","-999999","-999999"
"11164672390012156587","微博导流","11164672390012156587","0","-999999","0.352900","0","-999999","0","45","8","0","26","114","500.00","15000.00","0.000000","1350.0000","1.000000","0","1","1","0","-999999","-999999"
"11164672417810531117","微博导流","11164672417810531117","1","-999999","-999999.000000","0","210","0","-999999","5","0","3","7","-999999.00","-999999.00","0.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164672694152190107","微博导流","11164672694152190107","1","-999999","1.000000","0","117","0","-999999","11","0","6","23","4000.00","4000.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164672694156987274","微博导流","11164672694156987274","1","-999999","1.000000","0","15","3","-999999","39","0","24","114","-999999.00","60000.00","0.000000","1652.0000","0.800000","0","1","1","0","-999999","-999999"
"11164672713227716681","微博导流","11164672713227716681","6","1","0.677700","1","95","0","19","23","1","58","137","11000.00","101000.00","0.250000","764.0000","1.000000","0","1","1","1","-999999","-999999"
"11164672761044144871","微博导流","11164672761044144871","0","-999999","0.000000","0","61","0","-999999","7","0","10","11","5000.00","-999999.00","0.333300","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164672863548456271","微博导流","11164672863548456271","0","-999999","1.000000","0","-999999","5","27","8","1","57","60","2000.00","10000.00","0.428600","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164672875225490888","微博导流","11164672875225490888","0","-999999","1.000000","0","79","1","-999999","12","0","26","52","15000.00","15000.00","0.750000","-999999.0000","0.800000","0","1","1","0","-999999","-999999"
"11164672877977490475","微博导流","11164672877977490475","0","-999999","-999999.000000","0","174","0","-999999","13","0","334","41","-999999.00","-999999.00","0.642900","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164672930854133127","微博导流","11164672930854133127","1","-999999","0.000000","0","-999999","0","-999999","7","0","9","75","-999999.00","-999999.00","0.166700","-999999.0000","0.666700","0","1","1","0","-999999","-999999"
"11164673005502155612","微博导流","11164673005502155612","0","-999999","0.000000","0","668","0","-999999","9","0","55","55","10000.00","-999999.00","0.625000","220.0000","1.000000","0","1","1","0","-999999","-999999"
"11164673273465980376","微博导流","11164673273465980376","1","-999999","-999999.000000","0","-999999","0","-999999","35","0","20","18","-999999.00","-999999.00","0.714300","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164673335914845165","微博导流","11164673335914845165","1","-999999","-999999.000000","0","-999999","0","-999999","12","0","16","36","-999999.00","-999999.00","0.833300","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164673358902997615","微博导流","11164673358902997615","1","1","0.974700","0","152","0","13","8","1","19","63","5000.00","52000.00","0.461500","338.0000","1.000000","0","1","1","0","-999999","-999999"
"11164678404119017161","微博导流","11164678404119017161","2","-999999","0.710600","1","-999999","0","-999999","22","0","56","161","1000.00","56000.00","0.125000","800.0000","0.937500","0","1","1","0","-999999","-999999"
"11164678411970958147","微博导流","11164678411970958147","1","-999999","-999999.000000","0","151","0","-999999","5","0","5","5","-999999.00","-999999.00","0.333300","-999999.0000","0.666700","0","1","0","0","-999999","-999999"
"11164678433751624403","微博导流","11164678433751624403","0","-999999","-999999.000000","0","693","0","-999999","11","0","32","63","-999999.00","-999999.00","0.500000","198.0000","1.000000","0","1","0","0","-999999","-999999"
"11164678454370296904","微博导流","11164678454370296904","0","-999999","0.957200","0","454","2","38","2","0","132","132","2000.00","30000.00","0.714300","-999999.0000","0.928600","0","1","1","1","-999999","-999999"
"11164678472111886842","微博导流","11164678472111886842","2","-999999","1.000000","0","162","0","-999999","16","0","30","73","3000.00","3000.00","0.200000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164678526130280021","微博导流","11164678526130280021","1","-999999","-999999.000000","0","231","0","-999999","19","0","29","28","-999999.00","-999999.00","0.571400","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164678986763313017","微博导流","11164678986763313017","0","-999999","0.000000","0","-999999","0","-999999","8","0","8","64","-999999.00","-999999.00","0.000000","1608.0000","1.000000","0","1","1","0","-999999","-999999"
"11164679200772834787","微博导流","11164679200772834787","1","-999999","0.000000","0","-999999","0","-999999","4","0","7","66","-999999.00","-999999.00","0.166700","-999999.0000","0.666700","0","1","1","0","-999999","-999999"
"11164679253977855061","微博导流","11164679253977855061","0","1","1.000000","0","46","0","9","14","0","9","33","3000.00","3000.00","0.000000","348.0000","0.800000","1","1","1","0","-999999","-999999"
"11164679329980549187","微博导流","11164679329980549187","1","-999999","1.000000","0","643","0","56","11","1","67","81","29000.00","59000.00","0.333300","-999999.0000","0.888900","0","1","1","0","-999999","-999999"
"11164679359655536275","微博导流","11164679359655536275","0","-999999","0.000000","0","-999999","0","-999999","14","0","13","102","5000.00","-999999.00","0.400000","-999999.0000","0.800000","0","1","1","0","-999999","-999999"
"11164680022974528069","微博导流","11164680022974528069","1","-999999","-999999.000000","0","81","0","-999999","8","0","25","45","-999999.00","-999999.00","0.357100","434.0000","1.000000","0","1","0","0","-999999","-999999"
"11164680026188483103","微博导流","11164663184114861404","2","-999999","1.000000","0","-999999","0","-999999","4","0","3","37","15000.00","15000.00","0.000000","-999999.0000","0.666700","0","1","1","0","-999999","-999999"
"11164680040176098273","微博导流","11164680040176098273","0","-999999","-999999.000000","0","-999999","0","-999999","14","0","26","29","-999999.00","-999999.00","0.545500","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164680061169380265","微博导流","11164680061169380265","0","-999999","-999999.000000","0","27","0","-999999","13","0","19","37","-999999.00","-999999.00","0.941200","-999999.0000","0.882400","0","1","0","0","-999999","-999999"
"11164680290195966603","微博导流","11164680290195966603","1","-999999","-999999.000000","0","-999999","0","-999999","4","0","11","14","-999999.00","-999999.00","0.363600","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164680353404972871","微博导流","11164680353404972871","0","-999999","0.000000","0","449","0","-999999","9","0","28","27","10000.00","10000.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164680587584222043","微博导流","11164680587584222043","0","-999999","0.854000","0","134","0","-999999","12","0","7","35","8000.00","70000.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164680848236845747","微博导流","11164680848236845747","0","-999999","0.866700","1","19","0","-999999","9","0","16","101","2000.00","13000.00","0.400000","-999999.0000","0.900000","0","1","1","0","-999999","-999999"
"11164680877421691660","微博导流","11164258766040817074","0","1","1.000000","0","435","3","6","13","0","37","112","-999999.00","20000.00","0.461500","-999999.0000","0.923100","1","1","1","0","-999999","-999999"
"11164681006947156625","微博导流","11164681006947156625","1","-999999","1.000000","0","56","0","-999999","17","0","13","21","6000.00","6000.00","0.625000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164681348960916786","微博导流","11164681348960916786","1","-999999","0.963400","1","689","0","26","18","1","140","174","4000.00","23116.00","0.227300","-999999.0000","0.909100","0","1","1","0","-999999","-999999"
"11164681476962856144","微博导流","11164681476962856144","1","-999999","1.000000","0","649","1","-999999","13","0","76","56","22000.00","22000.00","0.625000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164681794062339000","微博导流","11164681794062339000","1","-999999","0.272700","0","86","0","-999999","13","0","86","47","3000.00","3000.00","0.333300","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164681805538097068","微博导流","11164681805538097068","0","-999999","-999999.000000","0","-999999","0","-999999","3","0","14","33","-999999.00","-999999.00","0.400000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164681837776733265","微博导流","11164681837776733265","1","-999999","-999999.000000","0","393","0","-999999","5","0","5","45","-999999.00","-999999.00","0.500000","836.0000","1.000000","0","1","0","0","-999999","-999999"
"11164681881785578706","微博导流","11164681881785578706","0","-999999","1.000000","0","58","0","-999999","18","0","15","12","20000.00","20000.00","0.785700","770.0000","1.000000","0","1","1","0","-999999","-999999"
"11164687052076777749","微博导流","11164687052076777749","0","-999999","1.000000","0","411","1","-999999","19","0","62","50","5000.00","5000.00","0.333300","600.0000","0.933300","0","1","1","0","-999999","-999999"
"11164687072508659618","微博导流","11164687072508659618","1","-999999","0.618000","0","90","0","-999999","13","0","16","128","2000.00","30000.00","0.000000","1260.0000","1.000000","0","1","1","0","-999999","-999999"
"11164687101614233685","微博导流","11164687101614233685","0","-999999","0.833300","0","138","1","-999999","7","0","10","111","8000.00","40000.00","0.500000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164687240551193534","微博导流","11164687240551193534","1","-999999","1.000000","0","21","1","-999999","15","0","87","42","10000.00","10000.00","0.709700","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164687397275152086","微博导流","11164687397275152086","0","-999999","1.000000","0","-999999","0","-999999","18","0","9","201","33000.00","60000.00","0.000000","360.0000","1.000000","0","1","1","0","-999999","-999999"
"11164687454072247152","微博导流","11164687454072247152","0","-999999","-999999.000000","0","-999999","0","-999999","2","0","17","22","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164687467830171794","微博导流","11164687467830171794","1","-999999","1.000000","0","354","0","-999999","8","0","32","59","-999999.00","50000.00","0.000000","446.0000","1.000000","0","1","1","0","-999999","-999999"
"11164687849941031742","微博导流","11164687849941031742","2","-999999","0.000000","0","597","0","-999999","3","0","6","30","50.00","-999999.00","0.000000","292.0000","0.333300","0","1","1","0","-999999","-999999"
"11164687967828047118","微博导流","11164687967828047118","1","-999999","0.000000","1","474","0","-999999","4","0","19","49","1000.00","6000.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164688324435359636","微博导流","11164688324435359636","1","-999999","1.000000","0","560","0","-999999","3","0","8","20","5000.00","5000.00","0.666700","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164688751089542381","微博导流","11164688751089542381","1","-999999","-999999.000000","0","-999999","0","-999999","7","0","10","15","-999999.00","-999999.00","0.200000","-999999.0000","0.800000","0","1","0","0","-999999","-999999"
"11164688804026476080","微博导流","11164688804026476080","1","-999999","1.000000","0","96","0","-999999","24","0","20","88","20000.00","30000.00","0.000000","1100.0000","0.444400","0","1","1","0","-999999","-999999"
"11164689071798412142","微博导流","11164689071798412142","0","2","1.000000","0","449","3","2","14","0","12","70","5000.00","37500.00","0.500000","446.0000","1.000000","3","1","1","0","-999999","-999999"
"11164689092855177376","微博导流","11164689092855177376","1","-999999","-999999.000000","0","107","0","25","11","1","70","27","-999999.00","-999999.00","0.966700","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164689095113712494","微博导流","11164689095113712494","0","-999999","-999999.000000","0","-999999","0","-999999","4","0","4","21","-999999.00","-999999.00","0.500000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164689421920890562","微博导流","11164689421920890562","0","-999999","1.000000","0","157","0","-999999","8","0","12","44","4000.00","17000.00","0.666700","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164689847928880279","微博导流","11164689847928880279","0","1","1.000000","0","621","0","6","1","0","2","22","10000.00","10000.00","1.000000","484.0000","1.000000","1","1","1","0","-999999","-999999"
"11164689870480928548","微博导流","11164689870480928548","0","-999999","1.000000","0","-999999","0","-999999","4","0","12","86","60000.00","60000.00","0.625000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164689921625625056","微博导流","11164395418110324472","0","-999999","1.000000","0","169","0","-999999","4","0","3","47","12000.00","12000.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164689921935012136","微博导流","11164689921935012136","1","1","-999999.000000","0","90","0","23","9","1","4","42","-999999.00","-999999.00","0.000000","980.0000","1.000000","0","1","0","0","-999999","-999999"
"11164689930249093301","微博导流","11164689930249093301","1","-999999","-999999.000000","0","145","0","-999999","26","0","31","29","-999999.00","-999999.00","0.571400","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"11164690016152586310","微博导流","11164690016152586310","0","2","0.978000","0","-999999","0","19","24","1","43","78","6000.00","112000.00","0.000000","-999999.0000","1.000000","0","1","1","1","-999999","-999999"
"11164690067712386463","微博导流","11164690067712386463","0","-999999","0.761900","0","36","0","-999999","12","0","5","65","16000.00","16000.00","0.250000","-999999.0000","0.750000","0","1","1","0","-999999","-999999"
"11164690430258535991","微博导流","11164690430258535991","0","-999999","0.948200","0","-999999","1","-999999","3","0","124","75","20000.00","40500.00","0.000000","2566.0000","1.000000","0","1","1","0","-999999","-999999"
"11164690463619343815","微博导流","11164690463619343815","0","-999999","0.814800","0","15","0","31","7","0","9","56","7000.00","44000.00","0.571400","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164690651134344568","微博导流","11164690651134344568","1","-999999","1.000000","0","182","0","-999999","7","0","52","46","9000.00","9000.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164695686495221239","微博导流","11164695686495221239","1","-999999","0.076900","0","10","0","-999999","27","0","15","46","3000.00","3000.00","0.818200","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"11164695740260161516","微博导流","11164695740260161516","1","-999999","1.000000","0","-999999","1","-999999","10","0","15","131","-999999.00","60000.00","0.181800","798.0000","1.000000","0","1","1","0","-999999","-999999"
