"BP_APPL_SEQ","LOAN_TYPE_NAME","source_appl_seq","X135","X145","X139","X134","X136","X140","X143","X152","X141","X155","X153","X029","X114","X137","X150","X138","X142","X131","X132","X133","X016","X017","X172","X171","X170","X169","X016","X017"
"D072203190050271777","萨摩耶无限担保","202203190465748572","1","2","1.000000","0","103","1","1","9","0","7","30","7000.00","15000.00","0.500000","-999999.0000","0.750000","2","1","1","0","-999999","-999999","0","0","8","15","-999999","-999999"
"D072203190050271777","萨摩耶有限担保","202203190465748572","1","2","1.000000","0","103","1","1","9","0","7","30","7000.00","15000.00","0.500000","-999999.0000","0.750000","2","1","1","0","-999999","-999999","0","0","8","15","-999999","-999999"
"D072203190050272030","萨摩耶无限担保","202203190465751880","0","-999999","1.000000","0","-999999","0","-999999","5","0","12","65","14000.00","37000.00","0.500000","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","0","5","-999999","-999999"
"D072203190050272030","萨摩耶有限担保","202203190465751880","0","-999999","1.000000","0","-999999","0","-999999","5","0","12","65","14000.00","37000.00","0.500000","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","0","5","-999999","-999999"
"D072203190050272284","萨摩耶无限担保","202203190465755255","0","-999999","-999999.000000","0","-999999","0","-999999","12","0","19","56","-999999.00","-999999.00","0.300000","-999999.0000","0.900000","0","1","0","0","-999999","-999999","0","0","0","12","-999999","-999999"
"D072203190050272284","萨摩耶有限担保","202203190465755255","0","-999999","-999999.000000","0","-999999","0","-999999","12","0","19","56","-999999.00","-999999.00","0.300000","-999999.0000","0.900000","0","1","0","0","-999999","-999999","0","0","0","12","-999999","-999999"
"D072203190050281372","萨摩耶无限担保","202203190464263538","0","-999999","0.473400","0","27","0","-999999","27","0","13","84","8000.00","15281.00","0.285700","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","10","32","-999999","-999999"
"D072203190050281372","萨摩耶有限担保","202203190464263538","0","-999999","0.473400","0","27","0","-999999","27","0","13","84","8000.00","15281.00","0.285700","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","10","32","-999999","-999999"
"D072203190050281373","萨摩耶无限担保","202203190464263540","0","-999999","-999999.000000","0","-999999","0","-999999","6","0","69","37","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","0","13","-999999","-999999"
"D072203190050281373","萨摩耶有限担保","202203190464263540","0","-999999","-999999.000000","0","-999999","0","-999999","6","0","69","37","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","0","13","-999999","-999999"
"D072203190050281375","萨摩耶无限担保","202203190464263610","0","-999999","1.000000","1","94","1","-999999","13","0","82","44","-999999.00","11500.00","0.857100","-999999.0000","0.904800","0","1","1","0","-999999","-999999","0","0","8","26","-999999","-999999"
"D072203190050281375","萨摩耶有限担保","202203190464263610","0","-999999","1.000000","1","94","1","-999999","13","0","82","44","-999999.00","11500.00","0.857100","-999999.0000","0.904800","0","1","1","0","-999999","-999999","0","0","8","26","-999999","-999999"
"D072203190050281386","萨摩耶无限担保","202203190464265172","0","-999999","-999999.000000","0","-999999","0","-999999","17","0","35","124","-999999.00","0.00","0.700000","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","0","43","-999999","-999999"
"D072203190050281386","萨摩耶有限担保","202203190464265172","0","-999999","-999999.000000","0","-999999","0","-999999","17","0","35","124","-999999.00","0.00","0.700000","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","0","43","-999999","-999999"
"D072203190050281387","萨摩耶无限担保","202203190464265190","0","3","-999999.000000","0","185","0","0","13","4","17","18","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","2","-999999","0","0","1","19","2","-999999"
"D072203190050281387","萨摩耶有限担保","202203190464265190","0","3","-999999.000000","0","185","0","0","13","4","17","18","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","2","-999999","0","0","1","19","2","-999999"
"D072203190050281638","萨摩耶无限担保","202203190465744439","0","-999999","0.745300","0","16","1","49","33","1","52","85","-999999.00","10000.00","0.500000","-999999.0000","0.916700","0","1","1","1","-999999","-999999","0","0","3","40","-999999","-999999"
"D072203190050281638","萨摩耶有限担保","202203190465744439","0","-999999","0.745300","0","16","1","49","33","1","52","85","-999999.00","10000.00","0.500000","-999999.0000","0.916700","0","1","1","1","-999999","-999999","0","0","3","40","-999999","-999999"
"D072203190050281657","萨摩耶无限担保","202203190465744670","0","-999999","1.000000","0","-999999","0","-999999","10","0","12","26","8000.00","8000.00","0.750000","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","0","14","-999999","-999999"
"D072203190050281657","萨摩耶有限担保","202203190465744670","0","-999999","1.000000","0","-999999","0","-999999","10","0","12","26","8000.00","8000.00","0.750000","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","0","14","-999999","-999999"
"D072203190050281754","萨摩耶无限担保","202203190465745971","0","-999999","-999999.000000","0","-999999","0","-999999","9","0","66","42","-999999.00","-999999.00","0.913000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","0","10","-999999","-999999"
"D072203190050281754","萨摩耶有限担保","202203190465745971","0","-999999","-999999.000000","0","-999999","0","-999999","9","0","66","42","-999999.00","-999999.00","0.913000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","0","10","-999999","-999999"
"D072203190050282159","萨摩耶无限担保","202203190465751760","2","-999999","1.000000","0","171","3","-999999","48","0","40","166","5000.00","128000.00","0.320000","680.0000","1.000000","0","1","1","1","-999999","-999999","0","1","9","72","-999999","-999999"
"D072203190050282159","萨摩耶有限担保","202203190465751760","2","-999999","1.000000","0","171","3","-999999","48","0","40","166","5000.00","128000.00","0.320000","680.0000","1.000000","0","1","1","1","-999999","-999999","0","1","9","72","-999999","-999999"
"D072203190050282315","萨摩耶无限担保","202203190465753859","0","-999999","1.000000","0","129","0","-999999","18","0","27","21","20000.00","20000.00","0.533300","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","3","25","-999999","-999999"
"D072203190050282315","萨摩耶有限担保","202203190465753859","0","-999999","1.000000","0","129","0","-999999","18","0","27","21","20000.00","20000.00","0.533300","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","3","25","-999999","-999999"
"D072203190050282345","萨摩耶无限担保","202203190465754418","1","-999999","-999999.000000","0","636","0","-999999","28","0","53","35","-999999.00","-999999.00","0.400000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","4","48","-999999","-999999"
"D072203190050282345","萨摩耶有限担保","202203190465754418","1","-999999","-999999.000000","0","636","0","-999999","28","0","53","35","-999999.00","-999999.00","0.400000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","4","48","-999999","-999999"
"D072203190050282378","萨摩耶无限担保","202203190465754889","3","-999999","1.000000","0","94","3","-999999","32","0","46","67","6000.00","30000.00","0.789500","-999999.0000","0.947400","0","1","1","0","-999999","-999999","0","0","10","67","-999999","-999999"
"D072203190050282378","萨摩耶有限担保","202203190465754889","3","-999999","1.000000","0","94","3","-999999","32","0","46","67","6000.00","30000.00","0.789500","-999999.0000","0.947400","0","1","1","0","-999999","-999999","0","0","10","67","-999999","-999999"
"D072203190050291503","萨摩耶无限担保","202203190464265222","0","-999999","-999999.000000","0","-999999","0","-999999","28","0","49","48","-999999.00","-999999.00","0.708300","-999999.0000","0.958300","0","1","0","0","-999999","-999999","0","0","0","42","-999999","-999999"
"D072203190050291503","萨摩耶有限担保","202203190464265222","0","-999999","-999999.000000","0","-999999","0","-999999","28","0","49","48","-999999.00","-999999.00","0.708300","-999999.0000","0.958300","0","1","0","0","-999999","-999999","0","0","0","42","-999999","-999999"
"D072203190050291845","萨摩耶无限担保","202203190465747472","0","-999999","0.000000","0","-999999","0","-999999","4","0","15","67","1500.00","1500.00","0.400000","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","0","8","-999999","-999999"
"D072203190050291845","萨摩耶有限担保","202203190465747472","0","-999999","0.000000","0","-999999","0","-999999","4","0","15","67","1500.00","1500.00","0.400000","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","0","8","-999999","-999999"
"D072203190050292405","萨摩耶无限担保","202203190465754627","0","-999999","0.358700","0","25","0","-999999","13","0","79","113","20000.00","100000.00","0.111100","-999999.0000","0.611100","0","1","1","0","-999999","-999999","0","0","2","19","-999999","-999999"
"D072203190050292405","萨摩耶有限担保","202203190465754627","0","-999999","0.358700","0","25","0","-999999","13","0","79","113","20000.00","100000.00","0.111100","-999999.0000","0.611100","0","1","1","0","-999999","-999999","0","0","2","19","-999999","-999999"
"D072203190050300040","萨摩耶无限担保","202203190465743175","0","-999999","-999999.000000","0","436","1","-999999","8","0","8","14","-999999.00","0.00","0.666700","-999999.0000","0.333300","0","1","1","0","-999999","-999999","0","0","1","9","-999999","-999999"
"D072203190050300040","萨摩耶有限担保","202203190465743175","0","-999999","-999999.000000","0","436","1","-999999","8","0","8","14","-999999.00","0.00","0.666700","-999999.0000","0.333300","0","1","1","0","-999999","-999999","0","0","1","9","-999999","-999999"
"D072203190050300044","萨摩耶无限担保","202203190465745304","0","-999999","-999999.000000","0","71","0","-999999","25","0","21","24","-999999.00","-999999.00","0.687500","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","8","38","-999999","-999999"
"D072203190050300044","萨摩耶有限担保","202203190465745304","0","-999999","-999999.000000","0","71","0","-999999","25","0","21","24","-999999.00","-999999.00","0.687500","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","8","38","-999999","-999999"
"D072203190050300051","萨摩耶无限担保","202203190465751065","3","1","-999999.000000","1","0","0","12","13","1","5","64","-999999.00","-999999.00","0.250000","-999999.0000","0.500000","0","1","0","0","-999999","-999999","0","0","1","13","-999999","-999999"
"D072203190050300051","萨摩耶有限担保","202203190465751065","3","1","-999999.000000","1","0","0","12","13","1","5","64","-999999.00","-999999.00","0.250000","-999999.0000","0.500000","0","1","0","0","-999999","-999999","0","0","1","13","-999999","-999999"
"D072203190050330014","萨摩耶无限担保","202203190465753646","1","-999999","1.000000","0","142","0","-999999","21","0","37","62","14000.00","20000.00","0.733300","-999999.0000","0.933300","0","1","1","0","-999999","-999999","0","0","7","25","-999999","-999999"
"D072203190050330014","萨摩耶有限担保","202203190465753646","1","-999999","1.000000","0","142","0","-999999","21","0","37","62","14000.00","20000.00","0.733300","-999999.0000","0.933300","0","1","1","0","-999999","-999999","0","0","7","25","-999999","-999999"
"D072203200050252793","萨摩耶无限担保","202203200465755773","0","-999999","0.962600","0","509","1","-999999","7","0","70","72","1000.00","13703.00","0.583300","-999999.0000","0.916700","0","1","1","0","-999999","-999999","0","0","1","11","-999999","-999999"
"D072203200050252793","萨摩耶有限担保","202203200465755773","0","-999999","0.962600","0","509","1","-999999","7","0","70","72","1000.00","13703.00","0.583300","-999999.0000","0.916700","0","1","1","0","-999999","-999999","0","0","1","11","-999999","-999999"
"D072203200050253352","萨摩耶有限担保","202203200467249123","0","-999999","1.000000","0","291","0","-999999","27","0","38","173","30000.00","100000.00","0.363600","1366.0000","1.000000","0","1","1","0","-999999","-999999","0","1","2","36","-999999","-999999"
"D072203200050253635","萨摩耶无限担保","202203200467252510","0","-999999","-999999.000000","0","92","0","-999999","9","0","9","22","-999999.00","-999999.00","0.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","1","11","-999999","-999999"
"D072203200050253635","萨摩耶有限担保","202203200467252510","0","-999999","-999999.000000","0","92","0","-999999","9","0","9","22","-999999.00","-999999.00","0.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","1","11","-999999","-999999"
"D072203200050253642","萨摩耶无限担保","202203200467252605","2","-999999","0.891000","1","152","2","-999999","5","0","21","107","2700.00","15000.00","0.000000","-999999.0000","0.500000","0","1","1","0","-999999","-999999","0","0","1","10","-999999","-999999"
"D072203200050253642","萨摩耶有限担保","202203200467252605","2","-999999","0.891000","1","152","2","-999999","5","0","21","107","2700.00","15000.00","0.000000","-999999.0000","0.500000","0","1","1","0","-999999","-999999","0","0","1","10","-999999","-999999"
"D072203200050253945","萨摩耶无限担保","202203200467255325","0","-999999","-999999.000000","0","57","0","-999999","26","0","23","22","-999999.00","-999999.00","0.777800","1074.0000","1.000000","0","1","0","0","-999999","-999999","0","1","4","44","-999999","-999999"
"D072203200050253945","萨摩耶有限担保","202203200467255325","0","-999999","-999999.000000","0","57","0","-999999","26","0","23","22","-999999.00","-999999.00","0.777800","1074.0000","1.000000","0","1","0","0","-999999","-999999","0","1","4","44","-999999","-999999"
"D072203200050253949","萨摩耶无限担保","202203200467255394","0","-999999","1.000000","0","1","0","-999999","14","0","71","93","39000.00","39000.00","0.214300","-999999.0000","0.928600","0","1","1","0","-999999","-999999","0","0","7","38","-999999","-999999"
"D072203200050253949","萨摩耶有限担保","202203200467255394","0","-999999","1.000000","0","1","0","-999999","14","0","71","93","39000.00","39000.00","0.214300","-999999.0000","0.928600","0","1","1","0","-999999","-999999","0","0","7","38","-999999","-999999"
"D072203200050263048","萨摩耶无限担保","202203200465755774","0","-999999","1.000000","0","-999999","0","-999999","10","0","34","61","57000.00","57000.00","0.300000","834.0000","1.000000","0","1","1","0","-999999","-999999","0","1","0","10","-999999","-999999"
"D072203200050263048","萨摩耶有限担保","202203200465755774","0","-999999","1.000000","0","-999999","0","-999999","10","0","34","61","57000.00","57000.00","0.300000","834.0000","1.000000","0","1","1","0","-999999","-999999","0","1","0","10","-999999","-999999"
"D072203200050263779","萨摩耶无限担保","202203200467249475","0","-999999","-999999.000000","0","118","0","-999999","21","0","35","43","-999999.00","-999999.00","0.727300","280.0000","1.000000","0","1","0","0","-999999","-999999","0","1","5","39","-999999","-999999"
"D072203200050263779","萨摩耶有限担保","202203200467249475","0","-999999","-999999.000000","0","118","0","-999999","21","0","35","43","-999999.00","-999999.00","0.727300","280.0000","1.000000","0","1","0","0","-999999","-999999","0","1","5","39","-999999","-999999"
"D072203200050263798","萨摩耶无限担保","202203200467249875","0","-999999","0.012500","1","266","0","-999999","9","0","16","123","10000.00","36000.00","0.111100","-999999.0000","0.888900","0","1","1","0","-999999","-999999","0","0","1","10","-999999","-999999"
"D072203200050263798","萨摩耶有限担保","202203200467249875","0","-999999","0.012500","1","266","0","-999999","9","0","16","123","10000.00","36000.00","0.111100","-999999.0000","0.888900","0","1","1","0","-999999","-999999","0","0","1","10","-999999","-999999"
"D072203200050263816","萨摩耶无限担保","202203200467250094","2","-999999","-999999.000000","0","21","0","-999999","37","0","57","36","-999999.00","-999999.00","0.875000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","1","44","-999999","-999999"
"D072203200050263816","萨摩耶有限担保","202203200467250094","2","-999999","-999999.000000","0","21","0","-999999","37","0","57","36","-999999.00","-999999.00","0.875000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","1","44","-999999","-999999"
"D072203200050263971","萨摩耶无限担保","202203200467252281","0","-999999","-999999.000000","0","469","0","-999999","7","0","20","33","-999999.00","-999999.00","0.250000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","1","18","-999999","-999999"
"D072203200050263971","萨摩耶有限担保","202203200467252281","0","-999999","-999999.000000","0","469","0","-999999","7","0","20","33","-999999.00","-999999.00","0.250000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","1","18","-999999","-999999"
"D072203200050264266","萨摩耶无限担保","202203200467254777","0","-999999","-999999.000000","0","-999999","0","-999999","8","0","5","6","-999999.00","-999999.00","0.600000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","0","8","-999999","-999999"
"D072203200050264266","萨摩耶有限担保","202203200467254777","0","-999999","-999999.000000","0","-999999","0","-999999","8","0","5","6","-999999.00","-999999.00","0.600000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","0","8","-999999","-999999"
"D072203200050272542","萨摩耶无限担保","202203200465755772","0","-999999","-999999.000000","0","142","0","-999999","12","0","27","41","-999999.00","-999999.00","0.666700","-999999.0000","0.666700","0","1","0","0","-999999","-999999","0","0","1","25","-999999","-999999"
"D072203200050272542","萨摩耶有限担保","202203200465755772","0","-999999","-999999.000000","0","142","0","-999999","12","0","27","41","-999999.00","-999999.00","0.666700","-999999.0000","0.666700","0","1","0","0","-999999","-999999","0","0","1","25","-999999","-999999"
"D072203200050272711","萨摩耶无限担保","202203200467242727","1","-999999","1.000000","0","-999999","0","-999999","16","0","62","58","9000.00","9000.00","0.400000","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","0","20","-999999","-999999"
"D072203200050272711","萨摩耶有限担保","202203200467242727","1","-999999","1.000000","0","-999999","0","-999999","16","0","62","58","9000.00","9000.00","0.400000","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","0","20","-999999","-999999"
"D072203200050273299","萨摩耶无限担保","202203200467251150","1","-999999","0.733900","0","180","3","25","33","0","110","118","-999999.00","56000.00","0.250000","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","7","50","-999999","-999999"
"D072203200050273299","萨摩耶有限担保","202203200467251150","1","-999999","0.733900","0","180","3","25","33","0","110","118","-999999.00","56000.00","0.250000","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","7","50","-999999","-999999"
"D072203200050273630","萨摩耶无限担保","202203200467254418","0","-999999","1.000000","1","-999999","0","-999999","6","0","17","32","15000.00","15000.00","0.400000","-999999.0000","0.800000","0","1","1","0","-999999","-999999","0","0","0","7","-999999","-999999"
"D072203200050273630","萨摩耶有限担保","202203200467254418","0","-999999","1.000000","1","-999999","0","-999999","6","0","17","32","15000.00","15000.00","0.400000","-999999.0000","0.800000","0","1","1","0","-999999","-999999","0","0","0","7","-999999","-999999"
"D072203200050273665","萨摩耶无限担保","202203200467254742","0","-999999","1.000000","0","-999999","0","-999999","19","0","20","45","6000.00","6000.00","0.769200","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","0","19","-999999","-999999"
"D072203200050273665","萨摩耶有限担保","202203200467254742","0","-999999","1.000000","0","-999999","0","-999999","19","0","20","45","6000.00","6000.00","0.769200","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","0","19","-999999","-999999"
"D072203200050273667","萨摩耶无限担保","202203200467254776","0","-999999","-999999.000000","0","23","0","-999999","17","0","52","25","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","2","21","-999999","-999999"
"D072203200050273667","萨摩耶有限担保","202203200467254776","0","-999999","-999999.000000","0","23","0","-999999","17","0","52","25","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","2","21","-999999","-999999"
"D072203200050273829","萨摩耶无限担保","202203200467256085","0","-999999","1.000000","0","76","0","-999999","23","0","18","89","12000.00","70000.00","0.090900","690.0000","0.818200","0","1","1","0","-999999","-999999","0","1","2","24","-999999","-999999"
"D072203200050273829","萨摩耶有限担保","202203200467256085","0","-999999","1.000000","0","76","0","-999999","23","0","18","89","12000.00","70000.00","0.090900","690.0000","0.818200","0","1","1","0","-999999","-999999","0","1","2","24","-999999","-999999"
"D072203200050282711","萨摩耶无限担保","202203200465755744","0","2","1.000000","0","161","1","4","10","0","28","39","-999999.00","6000.00","0.454500","-999999.0000","0.909100","2","1","1","0","-999999","-999999","0","0","3","28","-999999","-999999"
"D072203200050282711","萨摩耶有限担保","202203200465755744","0","2","1.000000","0","161","1","4","10","0","28","39","-999999.00","6000.00","0.454500","-999999.0000","0.909100","2","1","1","0","-999999","-999999","0","0","3","28","-999999","-999999"
"D072203200050282712","萨摩耶无限担保","202203200465755745","2","-999999","1.000000","0","137","0","-999999","17","0","12","18","6000.00","6000.00","0.375000","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","2","24","-999999","-999999"
"D072203200050282712","萨摩耶有限担保","202203200465755745","2","-999999","1.000000","0","137","0","-999999","17","0","12","18","6000.00","6000.00","0.375000","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","2","24","-999999","-999999"
"D072203200050282769","萨摩耶无限担保","NINGBOTONGSHANG00000000001477305","0","-999999","-999999.000000","0","632","0","-999999","27","0","42","26","-999999.00","-999999.00","0.789500","-999999.0000","0.947400","0","1","0","0","-999999","-999999","0","0","2","56","-999999","-999999"
"D072203200050282769","萨摩耶有限担保","NINGBOTONGSHANG00000000001477305","0","-999999","-999999.000000","0","632","0","-999999","27","0","42","26","-999999.00","-999999.00","0.789500","-999999.0000","0.947400","0","1","0","0","-999999","-999999","0","0","2","56","-999999","-999999"
"D072203200050283380","萨摩耶无限担保","202203200467251435","1","-999999","-999999.000000","0","165","0","-999999","27","0","22","35","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","1","32","-999999","-999999"
"D072203200050283380","萨摩耶有限担保","202203200467251435","1","-999999","-999999.000000","0","165","0","-999999","27","0","22","35","-999999.00","-999999.00","1.000000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","1","32","-999999","-999999"
"D072203200050283844","萨摩耶无限担保","202203200467255980","0","-999999","0.000000","0","-999999","0","-999999","5","0","5","97","3000.00","-999999.00","1.000000","-999999.0000","0.500000","0","1","1","0","-999999","-999999","0","0","0","12","-999999","-999999"
"D072203200050283844","萨摩耶有限担保","202203200467255980","0","-999999","0.000000","0","-999999","0","-999999","5","0","5","97","3000.00","-999999.00","1.000000","-999999.0000","0.500000","0","1","1","0","-999999","-999999","0","0","0","12","-999999","-999999"
"D072203200050283855","萨摩耶无限担保","202203200467256031","1","1","-999999.000000","0","194","0","5","30","7","62","96","-999999.00","-999999.00","0.666700","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","7","46","-999999","-999999"
"D072203200050283855","萨摩耶有限担保","202203200467256031","1","1","-999999.000000","0","194","0","5","30","7","62","96","-999999.00","-999999.00","0.666700","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","7","46","-999999","-999999"
"D072203200050292709","萨摩耶无限担保","202203200465755775","2","-999999","0.857100","0","54","1","-999999","23","0","40","63","10000.00","32000.00","0.312500","376.0000","0.562500","0","1","1","0","-999999","-999999","0","1","4","27","-999999","-999999"
"D072203200050292709","萨摩耶有限担保","202203200465755775","2","-999999","0.857100","0","54","1","-999999","23","0","40","63","10000.00","32000.00","0.312500","376.0000","0.562500","0","1","1","0","-999999","-999999","0","1","4","27","-999999","-999999"
"D072203200050292855","萨摩耶无限担保","202203200467243431","1","-999999","-999999.000000","0","-999999","0","-999999","21","0","33","21","-999999.00","-999999.00","0.900000","-999999.0000","0.850000","0","1","0","0","-999999","-999999","0","0","0","35","-999999","-999999"
"D072203200050292855","萨摩耶有限担保","202203200467243431","1","-999999","-999999.000000","0","-999999","0","-999999","21","0","33","21","-999999.00","-999999.00","0.900000","-999999.0000","0.850000","0","1","0","0","-999999","-999999","0","0","0","35","-999999","-999999"
"D072203200050292928","萨摩耶无限担保","202203200467244760","1","-999999","0.000000","0","-999999","0","-999999","11","0","33","70","56920.00","56920.00","0.666700","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","0","14","-999999","-999999"
"D072203200050292928","萨摩耶有限担保","202203200467244760","1","-999999","0.000000","0","-999999","0","-999999","11","0","33","70","56920.00","56920.00","0.666700","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","0","14","-999999","-999999"
"D072203200050293071","萨摩耶无限担保","202203200467246644","1","-999999","0.933300","0","20","0","-999999","23","0","20","150","1000.00","27000.00","0.416700","-999999.0000","0.916700","0","1","1","0","-999999","-999999","0","0","2","34","-999999","-999999"
"D072203200050293071","萨摩耶有限担保","202203200467246644","1","-999999","0.933300","0","20","0","-999999","23","0","20","150","1000.00","27000.00","0.416700","-999999.0000","0.916700","0","1","1","0","-999999","-999999","0","0","2","34","-999999","-999999"
"D072203200050293111","萨摩耶无限担保","202203200467247215","2","2","-999999.000000","0","527","0","5","31","1","12","36","-999999.00","-999999.00","0.250000","600.0000","1.000000","0","1","0","0","-999999","-999999","0","1","2","41","-999999","-999999"
"D072203200050293111","萨摩耶有限担保","202203200467247215","2","2","-999999.000000","0","527","0","5","31","1","12","36","-999999.00","-999999.00","0.250000","600.0000","1.000000","0","1","0","0","-999999","-999999","0","1","2","41","-999999","-999999"
"D072203200050293157","萨摩耶无限担保","202203200467247670","0","-999999","-999999.000000","0","227","0","-999999","35","0","57","30","-999999.00","-999999.00","0.878800","-999999.0000","0.969700","0","1","0","0","-999999","-999999","0","0","3","54","-999999","-999999"
"D072203200050293157","萨摩耶有限担保","202203200467247670","0","-999999","-999999.000000","0","227","0","-999999","35","0","57","30","-999999.00","-999999.00","0.878800","-999999.0000","0.969700","0","1","0","0","-999999","-999999","0","0","3","54","-999999","-999999"
"D072203200050293565","萨摩耶无限担保","202203200467252939","0","-999999","0.579200","0","667","1","-999999","26","8","35","56","4100.00","6000.00","0.611100","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","2","43","-999999","-999999"
"D072203200050293565","萨摩耶有限担保","202203200467252939","0","-999999","0.579200","0","667","1","-999999","26","8","35","56","4100.00","6000.00","0.611100","-999999.0000","1.000000","0","1","1","0","-999999","-999999","0","0","2","43","-999999","-999999"
"D072203200050300061","萨摩耶无限担保","202203200467246586","1","-999999","-999999.000000","0","-999999","0","-999999","18","0","75","20","-999999.00","-999999.00","0.981100","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","0","28","-999999","-999999"
"D072203200050300061","萨摩耶有限担保","202203200467246586","1","-999999","-999999.000000","0","-999999","0","-999999","18","0","75","20","-999999.00","-999999.00","0.981100","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","0","28","-999999","-999999"
"D072203200050300068","萨摩耶无限担保","202203200467248038","2","-999999","0.937400","0","513","0","31","18","0","48","162","2500.00","6462.00","0.187500","200.0000","0.937500","0","1","1","0","-999999","-999999","0","1","2","45","-999999","-999999"
"D072203200050300068","萨摩耶有限担保","202203200467248038","2","-999999","0.937400","0","513","0","31","18","0","48","162","2500.00","6462.00","0.187500","200.0000","0.937500","0","1","1","0","-999999","-999999","0","1","2","45","-999999","-999999"
"D072203200050310062","萨摩耶无限担保","346203137465874669569","0","-999999","1.000000","0","-999999","0","-999999","19","0","168","56","4000.00","9000.00","0.948700","-999999.0000","1.000000","0","1","1","0","-999999","-999999","","","","","-999999","-999999"
"D072203200050310062","萨摩耶有限担保","346203137465874669569","0","-999999","1.000000","0","-999999","0","-999999","19","0","168","56","4000.00","9000.00","0.948700","-999999.0000","1.000000","0","1","1","0","-999999","-999999","","","","","-999999","-999999"
"D072203200050310071","萨摩耶无限担保","202203200467246850","0","-999999","-999999.000000","0","-999999","0","-999999","6","0","6","54","-999999.00","-999999.00","0.600000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","0","6","-999999","-999999"
"D072203200050310071","萨摩耶有限担保","202203200467246850","0","-999999","-999999.000000","0","-999999","0","-999999","6","0","6","54","-999999.00","-999999.00","0.600000","-999999.0000","1.000000","0","1","0","0","-999999","-999999","0","0","0","6","-999999","-999999"
"D072203200050310076","萨摩耶无限担保","202203200467251025","1","-999999","1.000000","0","18","2","-999999","31","0","45","40","1000.00","18000.00","0.781300","-999999.0000","0.968800","0","1","1","0","-999999","-999999","0","0","12","34","-999999","-999999"
"D072203200050310076","萨摩耶有限担保","202203200467251025","1","-999999","1.000000","0","18","2","-999999","31","0","45","40","1000.00","18000.00","0.781300","-999999.0000","0.968800","0","1","1","0","-999999","-999999","0","0","12","34","-999999","-999999"
