"APPL_DT","BP_APPL_SEQ","APPL_CDE","LOAN_TYPE_NAME","WF_APPR_STS","APPRV_OPINION","X135","X145","X139","X134","X136","X140","X143","X152","X141","X155","X153","X029","X114","X137","X150","X138","X142","X131","X132","X133","X016","X017"
"2021-12-15","D072112150047180829","202112150346324605","萨摩耶有限担保","998","是否复借","0","-999999","-999999.000000","0","272","0","-999999","2","0","2","31","-999999.00","0.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-15","D072112150047180831","202112150346324608","萨摩耶有限担保","998","百行三要素验证;萨摩耶风险评价模型","0","-999999","1.000000","0","78","1","-999999","8","0","21","41","22000.00","40000.00","1.000000","870.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-15","D072112150047220771","202112150346324653","萨摩耶有限担保","998","近6个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型","0","-999999","0.000000","0","135","0","-999999","42","0","84","59","1.00","1.00","0.782600","-999999.0000","0.913000","0","1","1","0","-999999","-999999"
"2021-12-15","D072112150047210817","202112150346324655","萨摩耶有限担保","998","萨摩耶风险评价模型","0","2","0.996900","0","100","3","7","14","0","50","125","1000.00","100000.00","0.222200","564.0000","0.888900","3","1","1","0","-999999","-999999"
"2021-12-15","D072112150047210833","202112150346324757","萨摩耶有限担保","997","","0","-999999","0.000000","0","-999999","0","-999999","7","0","9","111","3000.00","-999999.00","0.555600","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-15","D072112150047180847","202112150346324774","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","-999999.000000","0","-999999","0","36","12","1","16","38","-999999.00","-999999.00","0.727300","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"2021-12-15","D072112150047220800","202112150346324798","萨摩耶有限担保","997","","0","-999999","0.000000","1","496","0","-999999","3","0","8","114","5000.00","-999999.00","0.000000","-999999.0000","0.666700","0","1","1","0","-999999","-999999"
"2021-12-15","D072112150047191230","202112150346324828","萨摩耶有限担保","997","","0","1","0.869000","1","247","1","22","17","0","56","212","2000.00","50000.00","0.000000","550.0000","1.000000","1","1","1","0","-999999","-999999"
"2021-12-15","D072112150047201045","202112150346324869","萨摩耶有限担保","998","是否复借","0","-999999","0.538500","0","-999999","0","-999999","5","0","9","154","-999999.00","7000.00","0.500000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-15","D072112150047220815","202112150346324895","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","-999999.000000","0","-999999","0","45","22","2","55","48","-999999.00","-999999.00","0.818200","-999999.0000","0.909100","0","1","0","0","-999999","-999999"
"2021-12-15","D072112150047210864","202112150346324924","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","1.000000","0","170","1","41","15","1","35","83","2000.00","12000.00","0.500000","-999999.0000","0.833300","0","1","1","0","-999999","-999999"
"2021-12-15","D072112150047201076","202112150346325066","萨摩耶有限担保","998","百行三要素验证;近1个月人行征信查询次数_人行信息厚;近3个月人行征信查询次数_人行信息厚;近1个月百融多头_人行信息厚;萨摩耶风险评价模型","0","-999999","-999999.000000","0","567","0","-999999","13","0","6","35","-999999.00","-999999.00","0.666700","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"2021-12-15","D072112150047220848","202112150346325113","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","0.926600","0","55","0","38","12","1","23","110","-999999.00","43200.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-15","D072112150047220854","202112150346325143","萨摩耶有限担保","998","萨摩耶风险评价模型","1","-999999","0.000000","0","485","0","-999999","28","0","78","41","-999999.00","-999999.00","0.400000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-15","D072112150047210908","202112150346325164","萨摩耶有限担保","998","是否复借;近3个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型","0","-999999","-999999.000000","0","671","0","-999999","12","0","8","47","-999999.00","-999999.00","0.625000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"2021-12-15","D072112150047220856","202112150346325165","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","1.000000","0","13","0","-999999","22","0","40","35","5000.00","6000.00","0.862100","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-15","D072112150047191305","202112150346325321","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","1","-999999","1.000000","0","373","0","-999999","19","0","35","48","3000.00","3000.00","0.920000","-999999.0000","0.920000","0","1","1","0","-999999","-999999"
"2021-12-15","D072112150047210924","202112150346325329","萨摩耶有限担保","998","百行三要素验证;萨摩耶风险评价模型","0","-999999","-999999.000000","0","476","0","-999999","15","0","92","38","-999999.00","-999999.00","0.473700","-999999.0000","0.947400","0","1","0","0","-999999","-999999"
"2021-12-15","D072112150047191306","202112150346325337","萨摩耶有限担保","998","是否复借","0","-999999","0.000000","0","484","0","-999999","3","0","35","47","1000.00","-999999.00","0.869600","-999999.0000","0.304300","0","1","1","0","-999999","-999999"
"2021-12-15","D072112150047191307","202112150346325363","萨摩耶有限担保","997","","0","-999999","1.000000","1","182","0","-999999","22","0","93","56","36000.00","36000.00","0.800000","-999999.0000","0.866700","0","1","1","0","-999999","-999999"
"2021-12-15","D072112150047191308","202112150346325364","萨摩耶有限担保","998","是否复借;萨摩耶风险评价模型","0","-999999","1.000000","0","-999999","1","-999999","9","0","11","74","12600.00","12600.00","0.333300","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-15","D072112150047191327","202112150346325459","萨摩耶有限担保","998","百行三要素验证","0","-999999","0.000000","0","-999999","0","42","19","0","40","171","500.00","50000.00","0.238100","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-15","D072112150047220897","202112150346325468","萨摩耶有限担保","998","手机归属地验证","1","-999999","0.821400","1","-999999","0","-999999","20","0","28","193","69000.00","69000.00","0.266700","-999999.0000","0.733300","0","1","1","0","-999999","-999999"
"2021-12-15","D072112150047180953","202112150346325577","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","-999999.000000","0","415","0","-999999","22","0","91","37","-999999.00","0.00","0.833300","-999999.0000","0.944400","0","1","1","0","-999999","-999999"
"2021-12-15","D072112150047180960","202112150346325596","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","0","-999999","0.999900","0","307","0","-999999","27","0","78","73","1.00","10000.00","0.703700","-999999.0000","0.703700","0","1","1","0","-999999","-999999"
"2021-12-15","D072112150047191352","202112150346325675","萨摩耶有限担保","997","","0","-999999","-999999.000000","0","-999999","0","-999999","13","0","24","44","-999999.00","0.00","0.181800","816.0000","0.909100","0","1","1","0","-999999","-999999"
"2021-12-15","D072112150047180972","202112150346325690","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","0","-999999","1.000000","0","68","1","44","18","1","14","65","5000.00","9000.00","0.727300","-999999.0000","0.727300","0","1","1","0","-999999","-999999"
"2021-12-15","D072112150047220940","202112150346325745","萨摩耶有限担保","998","近3个月人行征信查询次数_人行信息厚","0","-999999","0.000000","0","89","0","-999999","15","0","60","154","-999999.00","-999999.00","0.333300","532.0000","0.888900","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047221457","202112160346329925","萨摩耶有限担保","998","近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型","0","1","1.000000","0","367","1","20","23","0","43","87","2000.00","3000.00","0.600000","980.0000","0.800000","1","1","1","0","-999999","-999999"
"2021-12-16","D072112160047221458","202112160346329930","萨摩耶有限担保","997","","1","-999999","0.909100","0","-999999","0","-999999","10","0","39","159","1000.00","10000.00","0.285700","1120.0000","1.000000","0","1","1","1","-999999","-999999"
"2021-12-16","D072112160047211539","202112160346329945","萨摩耶有限担保","998","是否复借;手机归属地验证;萨摩耶风险评价模型","0","-999999","1.000000","0","-999999","1","-999999","9","0","31","71","4000.00","25000.00","0.166700","-999999.0000","0.833300","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047181487","202112160346329948","萨摩耶有限担保","998","是否复借;萨摩耶风险评价模型","0","1","1.000000","0","13","1","20","18","0","19","150","1000.00","8000.00","0.800000","-999999.0000","1.000000","1","1","1","0","-999999","-999999"
"2021-12-16","D072112160047181488","202112160346329949","萨摩耶有限担保","998","手机归属地验证","0","-999999","1.000000","0","638","0","-999999","7","0","47","100","2000.00","50370.00","0.250000","-999999.0000","0.750000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047211540","202112160346329951","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","0","-999999","1.000000","0","569","1","-999999","16","0","82","34","6000.00","6000.00","0.333300","-999999.0000","0.833300","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047211544","202112160346329952","萨摩耶有限担保","998","是否复借;手机归属地验证;百行三要素验证;萨摩耶风险评价模型","0","-999999","1.000000","0","119","2","-999999","12","0","25","69","5000.00","16000.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047201713","202112160346329953","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","0","1","1.000000","0","378","1","11","20","3","21","53","-999999.00","16000.00","0.285700","404.0000","1.000000","1","1","1","0","-999999","-999999"
"2021-12-16","D072112160047211541","202112160346329955","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","0.967700","1","85","1","40","28","1","91","165","-999999.00","42000.00","0.545500","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047211542","202112160346329959","萨摩耶有限担保","998","萨摩耶风险评价模型","2","-999999","1.000000","0","133","0","-999999","17","0","80","40","5000.00","5000.00","0.647100","-999999.0000","0.823500","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047211543","202112160346329962","萨摩耶有限担保","998","是否复借;手机归属地验证","0","-999999","1.000000","0","427","0","-999999","3","0","4","43","-999999.00","20000.00","0.000000","-999999.0000","0.000000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047201712","202112160346329964","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","1","-999999","1.000000","0","10","0","-999999","20","0","96","71","3000.00","9000.00","0.500000","-999999.0000","0.875000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047201715","202112160346329965","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","1.000000","0","180","0","-999999","12","0","26","38","5000.00","5000.00","0.000000","-999999.0000","0.666700","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047221460","202112160346329971","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","2","1","1.000000","0","7","0","11","17","0","22","56","3000.00","19800.00","0.800000","-999999.0000","1.000000","1","1","1","0","-999999","-999999"
"2021-12-16","D072112160047201714","202112160346329975","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","-999999.000000","0","90","0","-999999","8","0","20","25","-999999.00","-999999.00","0.818200","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"2021-12-16","D072112160047221462","202112160346330082","萨摩耶有限担保","998","手机归属地验证","0","-999999","1.000000","0","320","0","-999999","7","0","28","31","3000.00","3000.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047221462","202112160346330088","萨摩耶无限担保","997","","0","-999999","1.000000","0","320","0","-999999","7","0","28","31","3000.00","3000.00","0.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047221463","202112160346330105","萨摩耶有限担保","997","","0","-999999","0.826100","0","-999999","0","57","10","0","92","92","38000.00","38000.00","0.545500","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047181490","202112160346330127","萨摩耶有限担保","998","近3个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型","2","-999999","1.000000","0","-999999","0","-999999","17","0","80","67","-999999.00","15489.00","0.285700","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047192038","202112160346330145","萨摩耶有限担保","998","百行三要素验证;萨摩耶风险评价模型","1","-999999","-999999.000000","0","-999999","0","-999999","38","0","90","63","-999999.00","-999999.00","0.833300","-999999.0000","0.933300","0","1","0","0","-999999","-999999"
"2021-12-16","D072112160047181491","202112160346330190","萨摩耶有限担保","998","是否复借;手机归属地验证;近6个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型","0","-999999","-999999.000000","0","-999999","0","-999999","22","0","8","15","-999999.00","-999999.00","0.200000","282.0000","1.000000","0","1","0","0","-999999","-999999"
"2021-12-16","D072112160047181518","202112160346330212","萨摩耶有限担保","998","萨摩耶风险评价模型","1","-999999","1.000000","0","125","2","29","21","1","74","129","1000.00","69000.00","0.437500","560.0000","0.937500","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047211648","202112160346330213","萨摩耶有限担保","998","萨摩耶风险评价模型","1","-999999","1.000000","0","675","0","30","10","0","40","119","5000.00","9076.00","0.076900","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047192059","202112160346330214","萨摩耶有限担保","997","","0","-999999","1.000000","0","372","1","-999999","2","0","97","62","3000.00","15000.00","0.333300","-999999.0000","0.833300","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047192061","202112160346330222","萨摩耶有限担保","998","萨摩耶风险评价模型","2","-999999","0.000000","0","431","0","-999999","22","0","68","54","5000.00","5000.00","0.956500","-999999.0000","0.913000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047201965","202112160346334863","萨摩耶有限担保","998","近1个月人行征信查询次数_人行信息厚;近3个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型","1","-999999","1.000000","0","71","1","-999999","16","0","50","51","5000.00","15000.00","0.750000","-999999.0000","0.916700","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047201970","202112160346334902","萨摩耶有限担保","997","","0","1","0.000000","0","423","0","19","7","1","42","126","-999999.00","-999999.00","0.500000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047211734","202112160346334917","萨摩耶有限担保","997","","1","-999999","0.000000","1","111","0","-999999","8","0","41","181","3000.00","2000.00","0.954500","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047181607","202112160346334919","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","0","1","1.000000","0","-999999","0","22","11","1","21","85","2000.00","2000.00","0.250000","-999999.0000","0.750000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047201984","202112160346335035","萨摩耶有限担保","998","百行三要素验证;萨摩耶风险评价模型","1","-999999","1.000000","0","506","3","44","18","1","38","55","3000.00","6082.00","0.736800","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047211759","202112160346335050","萨摩耶有限担保","998","手机归属地验证;百行三要素验证;萨摩耶风险评价模型","2","-999999","-999999.000000","0","227","0","-999999","16","0","108","42","-999999.00","-999999.00","0.555600","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"2021-12-16","D072112160047181618","202112160346335051","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","0","1","-999999.000000","1","22","0","13","10","1","53","77","-999999.00","-999999.00","0.750000","-999999.0000","0.950000","0","1","0","0","-999999","-999999"
"2021-12-16","D072112160047181623","202112160346335155","萨摩耶有限担保","998","是否复借","2","-999999","0.000000","0","406","0","-999999","14","0","94","185","15000.00","-999999.00","0.769200","482.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047221581","202112160346335157","萨摩耶有限担保","998","手机归属地验证","0","-999999","-999999.000000","1","-999999","0","-999999","6","0","15","32","-999999.00","-999999.00","0.583300","-999999.0000","0.916700","0","1","0","0","-999999","-999999"
"2021-12-16","D072112160047192522","202112160346335304","萨摩耶有限担保","998","百行三要素验证;近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;百行手机在网状态;萨摩耶风险评价模型","1","-999999","-999999.000000","0","35","1","-999999","49","0","104","33","-999999.00","0.00","0.898000","-999999.0000","0.938800","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047202016","202112160346335310","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","0","-999999","1.000000","0","23","1","37","10","0","22","94","1000.00","11000.00","1.000000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047211784","202112160346335338","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","1.000000","0","166","1","-999999","23","0","81","71","2000.00","6000.00","0.647100","-999999.0000","0.941200","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047202021","202112160346335469","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","0","-999999","1.000000","0","274","0","-999999","14","0","37","35","24000.00","24000.00","0.687500","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047211801","202112160346335631","萨摩耶有限担保","998","萨摩耶风险评价模型","1","2","1.000000","0","190","0","1","9","0","22","72","-999999.00","10000.00","0.333300","-999999.0000","0.666700","2","1","1","0","-999999","-999999"
"2021-12-16","D072112160047211810","202112160346335658","萨摩耶有限担保","997","","0","-999999","1.000000","0","647","0","-999999","11","0","33","71","5000.00","5000.00","0.333300","-999999.0000","0.833300","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047211812","202112160346335673","萨摩耶有限担保","998","百行三要素验证;近6个月人行征信查询次数_人行信息厚","0","-999999","0.000000","0","-999999","0","-999999","24","0","26","161","4000.00","-999999.00","0.166700","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047211816","202112160346335699","萨摩耶有限担保","998","萨摩耶风险评价模型","1","1","1.000000","0","462","6","6","39","1","152","79","7000.00","22000.00","0.951200","-999999.0000","0.902400","1","1","1","0","-999999","-999999"
"2021-12-16","D072112160047221604","202112160346335705","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","0","-999999","1.000000","0","77","0","-999999","22","0","28","44","3000.00","3000.00","0.812500","-999999.0000","0.750000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047211818","202112160346335713","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","-999999.000000","0","-999999","0","31","19","3","17","37","-999999.00","-999999.00","0.727300","306.0000","1.000000","0","1","0","0","-999999","-999999"
"2021-12-16","D072112160047192571","202112160346335852","萨摩耶有限担保","998","百行三要素验证;萨摩耶风险评价模型","0","-999999","-999999.000000","0","-999999","0","-999999","9","0","28","34","-999999.00","-999999.00","0.789500","-999999.0000","0.842100","0","1","0","0","-999999","-999999"
"2021-12-16","D072112160047181668","202112160346335863","萨摩耶有限担保","998","萨摩耶风险评价模型","1","-999999","0.882000","0","278","1","57","28","1","79","189","15000.00","153679.00","0.250000","-999999.0000","1.000000","0","1","1","1","-999999","-999999"
"2021-12-16","D072112160047211839","202112160346335965","萨摩耶有限担保","998","手机归属地验证;近1个月人行征信查询次数_人行信息厚;近3个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型","1","-999999","1.000000","0","1","0","-999999","19","0","54","122","5000.00","8000.00","0.000000","-999999.0000","0.800000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047221630","202112160346335980","萨摩耶有限担保","998","近3个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型","0","-999999","-999999.000000","0","-999999","0","-999999","19","0","44","51","-999999.00","-999999.00","0.925900","-999999.0000","0.925900","0","1","0","0","-999999","-999999"
"2021-12-16","D072112160047202081","202112160346336021","萨摩耶有限担保","998","萨摩耶风险评价模型","0","2","1.000000","0","516","0","3","15","1","33","57","6000.00","6000.00","0.500000","-999999.0000","1.000000","2","1","1","0","-999999","-999999"
"2021-12-16","D072112160047192608","202112160346336322","萨摩耶有限担保","997","","0","-999999","-999999.000000","0","323","0","-999999","10","0","17","33","-999999.00","0.00","0.857100","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047211875","202112160346336380","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","-999999.000000","0","-999999","0","-999999","18","0","35","26","-999999.00","-999999.00","0.935500","-999999.0000","0.935500","0","1","0","0","-999999","-999999"
"2021-12-16","D072112160047192622","202112160346336465","萨摩耶有限担保","997","","2","-999999","0.238100","1","392","0","-999999","23","0","46","90","10000.00","10000.00","0.631600","-999999.0000","0.894700","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047192625","202112160346336503","萨摩耶有限担保","997","","0","-999999","1.000000","0","187","0","-999999","38","0","346","71","5000.00","5000.00","0.952400","1050.0000","0.920600","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047221689","202112160346336532","萨摩耶有限担保","998","是否复借;萨摩耶风险评价模型","0","-999999","-999999.000000","0","622","0","-999999","13","0","50","22","-999999.00","-999999.00","0.963000","-999999.0000","0.963000","0","1","0","0","-999999","-999999"
"2021-12-16","D072112160047192640","202112160346336619","萨摩耶有限担保","997","","0","-999999","0.824400","0","442","1","-999999","6","0","116","164","500.00","30000.00","0.272700","348.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047181773","202112160346336776","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","1.000000","0","249","0","34","13","0","13","110","12000.00","33000.00","0.363600","-999999.0000","0.909100","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047181787","202112160346336856","萨摩耶有限担保","998","是否复借;近1个月人行征信查询次数_人行信息厚;近3个月人行征信查询次数_人行信息厚","0","-999999","0.000000","0","-999999","0","-999999","14","0","35","136","3000.00","9000.00","0.294100","-999999.0000","0.823500","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047211942","202112160346336898","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","0","2","1.000000","0","-999999","2","11","13","0","23","70","-999999.00","8000.00","0.900000","-999999.0000","1.000000","2","1","1","0","-999999","-999999"
"2021-12-16","D072112160047202210","202112160346336972","萨摩耶有限担保","998","百行三要素验证;萨摩耶风险评价模型","0","-999999","-999999.000000","0","-999999","0","-999999","28","0","58","135","-999999.00","0.00","0.968800","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047211957","202112160346336980","萨摩耶有限担保","998","是否复借","0","-999999","0.788400","0","541","0","-999999","5","0","8","158","5000.00","24000.00","0.000000","-999999.0000","0.333300","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047221760","202112160346337007","萨摩耶有限担保","997","","0","-999999","0.774200","0","497","0","-999999","11","0","61","179","24000.00","24000.00","0.333300","0.0000","0.933300","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047202219","202112160346337044","萨摩耶有限担保","998","手机归属地验证","0","-999999","0.267900","1","-999999","0","-999999","10","0","460","159","8000.00","8000.00","0.945200","-999999.0000","0.958900","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047192723","202112160346337106","萨摩耶有限担保","998","萨摩耶风险评价模型","2","1","0.500000","0","713","0","24","13","0","99","141","5000.00","18000.00","0.466700","-999999.0000","0.866700","1","1","1","1","-999999","-999999"
"2021-12-16","D072112160047221786","202112160346337121","萨摩耶有限担保","997","","3","-999999","1.000000","0","460","0","43","14","3","41","58","4100.00","4100.00","0.333300","1462.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047181830","202112160346337125","萨摩耶有限担保","997","","0","-999999","0.823300","0","-999999","2","49","7","0","58","156","8.00","11000.00","0.526300","498.0000","0.789500","0","1","1","1","-999999","-999999"
"2021-12-16","D072112160047192729","202112160346337160","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","0.000000","0","91","0","-999999","25","0","70","99","-999999.00","-999999.00","0.531300","-999999.0000","0.906300","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047181844","202112160346337259","萨摩耶有限担保","998","贷记卡当前逾期期数大于等于1;萨摩耶风险评价模型","1","3","0.993900","0","704","2","1","5","0","14","108","500.00","34000.00","0.000000","-999999.0000","0.600000","3","1","1","0","-999999","1"
"2021-12-16","D072112160047181849","202112160346337299","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","0","-999999","-999999.000000","0","-999999","0","-999999","9","0","16","27","-999999.00","-999999.00","0.250000","-999999.0000","1.000000","0","1","0","0","-999999","-999999"
"2021-12-16","D072112160047221812","202112160346337316","萨摩耶有限担保","998","手机归属地验证;近3个月人行征信查询次数_人行信息厚;百行手机在网时长;百行手机在网状态;萨摩耶风险评价模型","0","-999999","1.000000","0","49","0","-999999","18","0","22","157","-999999.00","1000.00","0.888900","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047181872","202112160346337463","萨摩耶有限担保","997","","0","-999999","0.893200","0","-999999","1","-999999","13","0","68","74","5000.00","22000.00","0.105300","1914.0000","0.842100","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047192773","202112160346337500","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","0","3","0.808900","0","-999999","2","9","11","1","60","65","9000.00","40000.00","0.750000","0.0000","0.875000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047181895","202112160346337638","萨摩耶有限担保","998","萨摩耶风险评价模型","0","-999999","1.000000","0","344","1","-999999","19","0","26","46","3000.00","8000.00","0.222200","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047181899","202112160346337654","萨摩耶有限担保","998","手机归属地验证","0","-999999","-999999.000000","1","50","0","-999999","6","0","14","49","-999999.00","0.00","0.250000","-999999.0000","0.500000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047192803","202112160346337678","萨摩耶无限担保","997","","0","-999999","0.826100","0","172","0","-999999","31","0","213","135","27000.00","38000.00","0.230800","-999999.0000","0.923100","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047181904","202112160346337689","萨摩耶有限担保","998","是否复借;近1个月人行征信查询次数_人行信息厚;近3个月人行征信查询次数_人行信息厚","0","-999999","0.000000","0","247","0","-999999","21","0","11","24","10000.00","-999999.00","0.444400","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047181906","202112160346337695","萨摩耶有限担保","998","近六个月714类APP安装过个数;萨摩耶风险评价模型","1","-999999","0.000000","0","-999999","0","51","5","1","13","165","3000.00","3000.00","0.875000","-999999.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047221870","202112160346337740","萨摩耶无限担保","997","","0","-999999","1.000000","0","-999999","0","-999999","19","0","109","49","3000.00","12000.00","0.954500","-999999.0000","0.977300","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047202319","202112160346337763","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","0","-999999","-999999.000000","0","198","0","-999999","24","0","18","18","-999999.00","-999999.00","0.933300","600.0000","1.000000","0","1","0","0","-999999","-999999"
"2021-12-16","D072112160047221885","202112160346337805","萨摩耶无限担保","997","","0","2","1.000000","1","424","0","8","14","0","61","128","8000.00","36000.00","0.777800","330.0000","0.833300","4","1","1","1","-999999","-999999"
"2021-12-16","D072112160047192820","202112160346337825","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型","1","-999999","0.701600","0","-999999","1","-999999","17","0","31","100","21000.00","46000.00","0.307700","348.0000","1.000000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047212068","202112160346337955","萨摩耶无限担保","997","","0","-999999","0.333300","0","695","0","44","20","0","38","151","3000.00","3000.00","0.800000","-999999.0000","0.840000","0","1","1","0","-999999","-999999"
"2021-12-16","D072112160047192853","202112160346337983","萨摩耶无限担保","997","","0","-999999","0.000000","0","615","0","-999999","5","0","17","126","1000.00","-999999.00","0.666700","-999999.0000","1.000000","0","1","1","1","-999999","-999999"
