"APPL_DT","BP_APPL_SEQ","APPL_CDE","LOAN_TYPE_NAME","WF_APPR_STS","APPRV_OPINION"
"2021-12-23","D072112230047332092","202112230353327865","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2021-12-23","D072112230047332127","202112230353328377","萨摩耶无限担保","997",""
"2021-12-23","D072112230047332112","202112230353328122","萨摩耶无限担保","998","百行手机在网时长"
"2021-12-23","D072112230047291745","202112230353322237","萨摩耶有限担保","998","是否复借;百行三要素验证;百行手机在网时长;百行手机在网状态;萨摩耶风险评价模型"
"2021-12-23","D072112230047321895","202112230353318911","萨摩耶有限担保","998","近六个月P2P类APP安装过个数;萨摩耶风险评价模型"
"2021-12-23","D072112230047291779","202112230353323007","萨摩耶有限担保","998","萨摩耶风险评价模型"
"2021-12-23","D072112230047302509","202112230353322502","萨摩耶有限担保","998","近24个月贷款累计逾期次数;萨摩耶风险评价模型"
"2021-12-23","D072112230047321777","202112230353314576","萨摩耶无限担保","998","征信白户拒绝;百行手机在网状态;萨摩耶风险评价模型_无限"
"2021-12-23","D072112230047321895","202112230353318929","萨摩耶无限担保","998","近六个月P2P类APP安装过个数"
"2021-12-23","D072112230047302882","202112230353329682","萨摩耶有限担保","998","百行手机在网状态;萨摩耶风险评价模型"
"2021-12-23","D072112230047302249","202112230353314584","萨摩耶无限担保","998","征信白户拒绝"
"2021-12-23","D072112230047302378","202112230353318431","萨摩耶有限担保","998","是否复借;手机归属地验证;征信白户拒绝;近1个月人行征信查询次数_人行信息薄;萨摩耶风险评价模型"
"2021-12-23","D072112230047291779","202112230353323042","萨摩耶无限担保","998","百行手机在网状态;萨摩耶风险评价模型_无限"
"2021-12-23","D072112230047302127","202112230353311010","萨摩耶无限担保","997",""
