"APPL_DT","BP_APPL_SEQ","APPL_CDE","LOAN_TYPE_NAME","WF_APPR_STS","APPRV_OPINION"
"2022-02-24","D072202240049311687","202202240432794491","萨摩耶有限担保","998","百行三要素验证;萨摩耶风险评价模型"
"2022-02-24","D072202240049311687","202202240432794494","萨摩耶无限担保","997",""
"2022-02-24","D072202240049291984","202202240432796543","萨摩耶有限担保","997",""
"2022-02-24","D072202240049302206","202202240432797861","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型"
"2022-02-24","D072202240049302206","202202240432797864","萨摩耶无限担保","997",""
"2022-02-24","D072202240049311401","202202240432790959","萨摩耶有限担保","998","1个月内不可继续申请的拒绝;手机归属地验证;非循环贷当前逾期金额;萨摩耶风险评价模型"
"2022-02-24","D072202240049311401","202202240432790960","萨摩耶无限担保","998","1个月内不可继续申请的拒绝;非循环贷当前逾期金额"
"2022-02-24","D072202240049321767","202202240432796854","萨摩耶有限担保","998","百行三要素验证;萨摩耶风险评价模型"
"2022-02-24","D072202240049321767","202202240432796855","萨摩耶无限担保","997",""
"2022-02-25","D072202250049400075","202202250432798988","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型"
"2022-02-25","D072202250049410067","202202250432798989","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型"
"2022-02-25","D072202250049400075","202202250432798990","萨摩耶无限担保","997",""
"2022-02-25","D072202250049410067","202202250432798991","萨摩耶无限担保","997",""
"2022-02-25","D072202250049400076","202202250432798998","萨摩耶有限担保","998","百行三要素验证;萨摩耶风险评价模型"
"2022-02-25","D072202250049400076","202202250432798999","萨摩耶无限担保","997",""
"2022-02-25","D072202250049400077","202202250432799002","萨摩耶有限担保","998","近1个月人行征信查询次数_人行信息厚;近3个月人行征信查询次数_人行信息厚;近1个月百融多头_人行信息厚;近3个月百融多头_人行信息厚;萨摩耶风险评价模型"
"2022-02-25","D072202250049400077","202202250432799009","萨摩耶无限担保","997",""
"2022-02-25","D072202250049420014","202202250434175806","萨摩耶有限担保","998","近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2022-02-25","D072202250049410707","202202250434174029","萨摩耶有限担保","998","是否复借;百行三要素验证;萨摩耶风险评价模型"
"2022-02-25","D072202250049420014","202202250434175824","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-25","D072202250049410707","202202250434174034","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-25","D072202250049420008","202202250434169443","萨摩耶有限担保","998","萨摩耶风险评价模型"
"2022-02-25","D072202250049440020","202202250434174821","萨摩耶有限担保","998","是否复借;近3个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2022-02-25","D072202250049420008","202202250434169450","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-25","D072202250049440020","202202250434174844","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-25","D072202250049400905","202202250434175616","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型"
"2022-02-25","D072202250049400905","202202250434175621","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-25","D072202250049470013","202202250434176651","萨摩耶有限担保","998","萨摩耶风险评价模型"
"2022-02-25","D072202250049470013","202202250434176659","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-25","D072202250049430385","202202250434169236","萨摩耶有限担保","998","手机归属地验证;近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2022-02-25","D072202250049400804","202202250434173333","萨摩耶有限担保","998","萨摩耶风险评价模型"
"2022-02-25","D072202250049430385","202202250434169242","萨摩耶无限担保","997",""
"2022-02-25","D072202250049400804","202202250434173344","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-25","D072202250049440010","202202250434168993","萨摩耶有限担保","998","手机归属地验证;近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;近3个月百融多头_人行信息厚;萨摩耶风险评价模型"
"2022-02-25","D072202250049440010","202202250434168999","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-25","D072202250049400609","202202250434170283","萨摩耶有限担保","998","近6个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2022-02-25","D072202250049400609","202202250434170290","萨摩耶无限担保","997",""
"2022-02-25","D072202250049430712","202202250434174405","萨摩耶有限担保","998","是否复借;百行三要素验证;近24个月贷款累计逾期次数;近1个月人行征信查询次数_人行信息厚;近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2022-02-25","D072202250049430712","202202250434174422","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-25","D072202250049380802","202202250434173911","萨摩耶有限担保","998","百行三要素验证;近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2022-02-25","D072202250049410496","202202250434170841","萨摩耶有限担保","998","近6个月人行征信查询次数_人行信息厚;百行手机在网时长;近3个月百融多头_人行信息厚;萨摩耶风险评价模型"
"2022-02-25","D072202250049410496","202202250434170847","萨摩耶无限担保","998","百行手机在网时长;萨摩耶风险评价模型_无限"
"2022-02-25","D072202250049380802","202202250434173924","萨摩耶无限担保","997",""
"2022-02-25","D072202250049380899","202202250434176231","萨摩耶有限担保","998","萨摩耶风险评价模型"
"2022-02-25","D072202250049380899","202202250434176236","萨摩耶无限担保","997",""
"2022-02-26","D072202260049480402","202202260435547196","萨摩耶有限担保","998","百行三要素验证;萨摩耶风险评价模型"
"2022-02-26","D072202260049480402","202202260435547205","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-26","D072202260049500011","202202260435550288","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型"
"2022-02-26","D072202260049470901","202202260435555667","萨摩耶有限担保","998","手机归属地验证;百行三要素验证"
"2022-02-26","D072202260049500011","202202260435550292","萨摩耶无限担保","997",""
"2022-02-26","D072202260049470901","202202260435555670","萨摩耶无限担保","997",""
"2022-02-26","D072202260049510010","202202260435552626","萨摩耶有限担保","997",""
"2022-02-26","D072202260049490802","202202260435555443","萨摩耶有限担保","998","百行三要素验证;近3个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2022-02-26","D072202260049490802","202202260435555444","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-26","D072202260049480923","202202260435555960","萨摩耶有限担保","998","百行手机在网状态;萨摩耶风险评价模型"
"2022-02-26","D072202260049480923","202202260435555969","萨摩耶无限担保","998","百行手机在网状态"
"2022-02-26","D072202260049450608","202202260435551148","萨摩耶有限担保","998","萨摩耶风险评价模型"
"2022-02-26","D072202260049480587","202202260435549872","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型"
"2022-02-26","D072202260049480587","202202260435549879","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-26","D072202260049450608","202202260435551167","萨摩耶无限担保","997",""
"2022-02-26","D072202260049500019","202202260435555278","萨摩耶有限担保","998","手机归属地验证"
"2022-02-26","D072202260049500019","202202260435555282","萨摩耶无限担保","997",""
"2022-02-26","D072202260049510012","202202260435554805","萨摩耶有限担保","998","百行三要素验证;萨摩耶风险评价模型"
"2022-02-26","D072202260049500014","202202260435552507","萨摩耶有限担保","998","手机归属地验证;百行三要素验证;近3个月百融多头_人行信息厚;萨摩耶风险评价模型"
"2022-02-26","D072202260049460887","202202260435554812","萨摩耶有限担保","997",""
"2022-02-26","D072202260049460745","202202260435552253","萨摩耶有限担保","998","萨摩耶风险评价模型"
"2022-02-26","D072202260049500014","202202260435552509","萨摩耶无限担保","997",""
"2022-02-26","D072202260049510012","202202260435554814","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-26","D072202260049480211","202202260434178228","萨摩耶有限担保","997",""
"2022-02-26","D072202260049460230","202202260434178229","萨摩耶有限担保","998","手机归属地验证;近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2022-02-26","D072202260049470213","202202260434178230","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型"
"2022-02-26","D072202260049470211","202202260434178231","萨摩耶有限担保","998","贷款五级分类;近24个月贷记卡累计逾期次数;一般贷款当前逾期期数大于等于1;近24个月贷款累计逾期次数;近3个月贷款连续逾期期数;近1个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2022-02-26","D072202260049460229","202202260434178232","萨摩耶有限担保","998","手机归属地验证;近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;近3个月百融多头_人行信息厚;萨摩耶风险评价模型"
"2022-02-26","D072202260049490188","202202260434178233","萨摩耶有限担保","998","百行手机在网时长;萨摩耶风险评价模型"
"2022-02-26","D072202260049470212","202202260434178234","萨摩耶有限担保","998","是否复借;百行三要素验证;近1个月人行征信查询次数_人行信息厚;近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;近1个月百融多头_人行信息厚;近3个月百融多头_人行信息厚;萨摩耶风险评价模型"
"2022-02-26","D072202260049490186","202202260434178235","萨摩耶有限担保","998","手机归属地验证;百行三要素验证;萨摩耶风险评价模型"
"2022-02-26","D072202260049490187","202202260434178236","萨摩耶有限担保","997",""
"2022-02-26","D072202260049460745","202202260435552263","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-26","D072202260049460229","202202260434178237","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-26","D072202260049470211","202202260434178238","萨摩耶无限担保","998","贷款五级分类;一般贷款当前逾期期数大于等于1;萨摩耶风险评价模型_无限"
"2022-02-26","D072202260049470213","202202260434178239","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-26","D072202260049470212","202202260434178240","萨摩耶无限担保","997",""
"2022-02-26","D072202260049490188","202202260434178241","萨摩耶无限担保","998","百行手机在网时长;萨摩耶风险评价模型_无限"
"2022-02-26","D072202260049490790","202202260435555340","萨摩耶有限担保","998","萨摩耶风险评价模型"
"2022-02-26","D072202260049460230","202202260434178242","萨摩耶无限担保","997",""
"2022-02-26","D072202260049490186","202202260434178243","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-26","D072202260049490790","202202260435555346","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-26","D072202260049490260","202202260435546137","萨摩耶有限担保","998","手机归属地验证;近3个月人行征信查询次数_人行信息薄;近3个月百融多头_人行信息薄;萨摩耶风险评价模型"
"2022-02-26","D072202260049490260","202202260435546142","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-26","D072202260049470956","202202260435556128","萨摩耶有限担保","998","萨摩耶风险评价模型"
"2022-02-26","D072202260049470956","202202260435556129","萨摩耶无限担保","997",""
"2022-02-27","D072202270049491458","202202270436934472","萨摩耶有限担保","998","手机归属地验证;百行手机在网状态"
"2022-02-27","D072202270049461795","202202270436939338","萨摩耶有限担保","998","手机归属地验证"
"2022-02-27","D072202270049461795","202202270436939340","萨摩耶无限担保","997",""
"2022-02-27","D072202270049491458","202202270436934480","萨摩耶无限担保","998","百行手机在网状态"
"2022-02-27","D072202270049492030","202202270436941919","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型"
"2022-02-27","D072202270049492030","202202270436941930","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-27","D072202270049491114","202202270435557528","萨摩耶有限担保","998","百行三要素验证"
"2022-02-27","D072202270049491113","202202270435557530","萨摩耶有限担保","998","是否复借;萨摩耶风险评价模型"
"2022-02-27","D072202270049481193","202202270435557531","萨摩耶有限担保","998","手机归属地验证;近3个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2022-02-27","D072202270049481194","202202270435557534","萨摩耶有限担保","998","手机归属地验证;近1个月人行征信查询次数_人行信息薄;近3个月人行征信查询次数_人行信息薄;萨摩耶风险评价模型"
"2022-02-27","D072202270049481195","202202270435557535","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型"
"2022-02-27","D072202270049481192","202202270435557537","萨摩耶有限担保","998","百行三要素验证;萨摩耶风险评价模型"
"2022-02-27","D072202270049481196","202202270435557538","萨摩耶有限担保","998","手机归属地验证;百行三要素验证;近24个月贷款累计逾期次数;萨摩耶风险评价模型"
"2022-02-27","D072202270049481197","202202270435557539","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型"
"2022-02-27","D072202270049481192","202202270435557540","萨摩耶无限担保","997",""
"2022-02-27","D072202270049481194","202202270435557541","萨摩耶无限担保","997",""
"2022-02-27","D072202270049481196","202202270435557542","萨摩耶无限担保","997",""
"2022-02-27","D072202270049481937","202202270436941961","萨摩耶有限担保","998","手机归属地验证;百行三要素验证;近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;近3个月百融多头_人行信息厚;萨摩耶风险评价模型"
"2022-02-27","D072202270049491114","202202270435557543","萨摩耶无限担保","997",""
"2022-02-27","D072202270049471286","202202270436070599","萨摩耶有限担保","998","百行三要素验证;萨摩耶风险评价模型"
"2022-02-27","D072202270049491113","202202270435557544","萨摩耶无限担保","997",""
"2022-02-27","D072202270049481193","202202270435557545","萨摩耶无限担保","997",""
"2022-02-27","D072202270049481197","202202270435557546","萨摩耶无限担保","997",""
"2022-02-27","D072202270049471286","202202270436074989","萨摩耶无限担保","997",""
"2022-02-27","D072202270049481195","202202270435557547","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-27","D072202270049481937","202202270436941966","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-27","D072202270049500042","202202270436941461","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型"
"2022-02-27","D072202270049500042","202202270436941465","萨摩耶无限担保","997",""
"2022-02-27","D072202270049471515","202202270436936631","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型"
"2022-02-27","D072202270049471515","202202270436936634","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-27","D072202270049461421","202202270436933318","萨摩耶有限担保","998","萨摩耶风险评价模型"
"2022-02-27","D072202270049451645","202202270436939473","萨摩耶有限担保","998","萨摩耶风险评价模型"
"2022-02-27","D072202270049461421","202202270436933330","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-27","D072202270049500029","202202270436712099","萨摩耶有限担保","998","近6个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2022-02-27","D072202270049500029","202202270436725876","萨摩耶无限担保","997",""
"2022-02-27","D072202270049451645","202202270436939478","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-27","D072202270049471652","202202270436938722","萨摩耶有限担保","998","百行三要素验证;萨摩耶风险评价模型"
"2022-02-27","D072202270049471652","202202270436938724","萨摩耶无限担保","997",""
"2022-02-27","D072202270049461654","202202270436937710","萨摩耶有限担保","998","手机归属地验证;近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2022-02-27","D072202270049471519","202202270436936688","萨摩耶有限担保","998","是否复借;手机归属地验证;贷款五级分类;一般贷款当前逾期期数大于等于1;近24个月贷款累计逾期次数;萨摩耶风险评价模型"
"2022-02-27","D072202270049461654","202202270436937722","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-27","D072202270049471519","202202270436936700","萨摩耶无限担保","998","贷款五级分类;一般贷款当前逾期期数大于等于1"
"2022-02-27","D072202270049491220","202202270435558454","萨摩耶有限担保","998","百行三要素验证;萨摩耶风险评价模型"
"2022-02-27","D072202270049491220","202202270435558455","萨摩耶无限担保","997",""
"2022-02-28","D072202280049483116","202202280438321934","萨摩耶有限担保","998","手机归属地验证;百行三要素验证"
"2022-02-28","D072202280049510059","202202280438322447","萨摩耶有限担保","998","近3个月人行征信查询次数_人行信息厚;近6个月人行征信查询次数_人行信息厚;近3个月百融多头_人行信息厚;近六个月714类APP安装过个数;近六个月P2P类APP安装过个数;萨摩耶风险评价模型"
"2022-02-28","D072202280049452306","202202280438318098","萨摩耶有限担保","998","近3个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2022-02-28","D072202280049483116","202202280438321938","萨摩耶无限担保","997",""
"2022-02-28","D072202280049510059","202202280438322451","萨摩耶无限担保","998","近六个月714类APP安装过个数;近六个月P2P类APP安装过个数;萨摩耶风险评价模型_无限"
"2022-02-28","D072202280049452306","202202280438318102","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-28","D072202280049550086","202202280438323744","萨摩耶有限担保","998","是否复借;手机归属地验证;萨摩耶风险评价模型"
"2022-02-28","D072202280049550086","202202280438323749","萨摩耶无限担保","997",""
"2022-02-28","D072202280049452233","202202280438317100","萨摩耶有限担保","998","手机归属地验证;百行三要素验证;近6个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2022-02-28","D072202280049462556","202202280438318137","萨摩耶有限担保","998","是否复借;手机归属地验证;萨摩耶风险评价模型"
"2022-02-28","D072202280049452233","202202280438317115","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-28","D072202280049462556","202202280438318149","萨摩耶无限担保","997",""
"2022-02-28","D072202280049570033","202202280438323528","萨摩耶有限担保","998","萨摩耶风险评价模型"
"2022-02-28","D072202280049570033","202202280438323529","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-28","D072202280049492450","202202280438317679","萨摩耶有限担保","998","萨摩耶风险评价模型"
"2022-02-28","D072202280049580002","202202280438323826","萨摩耶有限担保","998","手机归属地验证;近1个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2022-02-28","D072202280049580002","202202280438323829","萨摩耶无限担保","997",""
"2022-02-28","D072202280049540092","202202280438323830","萨摩耶有限担保","998","百行三要素验证;萨摩耶风险评价模型"
"2022-02-28","D072202280049540154","202202280438324343","萨摩耶有限担保","998","手机归属地验证;萨摩耶风险评价模型"
"2022-02-28","D072202280049540154","202202280438324347","萨摩耶无限担保","997",""
"2022-02-28","D072202280049492450","202202280438317693","萨摩耶无限担保","997",""
"2022-02-28","D072202280049540092","202202280438323837","萨摩耶无限担保","997",""
"2022-02-28","D072202280049492288","202202280436943817","萨摩耶有限担保","998","手机归属地验证;近6个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2022-02-28","D072202280049492288","202202280436943818","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-28","D072202280049462566","202202280438318217","萨摩耶有限担保","997",""
"2022-02-28","D072202280049452805","202202280438321576","萨摩耶有限担保","998","百行三要素验证;萨摩耶风险评价模型"
"2022-02-28","D072202280049452805","202202280438321577","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
"2022-02-28","D072202280049570146","202202280438324666","萨摩耶有限担保","998","百行三要素验证;近6个月人行征信查询次数_人行信息厚;萨摩耶风险评价模型"
"2022-02-28","D072202280049570146","202202280438324671","萨摩耶无限担保","997",""
"2022-02-28","D072202280049473312","202202280438322385","萨摩耶有限担保","998","手机归属地验证;近3个月百融多头_人行信息厚;萨摩耶风险评价模型"
"2022-02-28","D072202280049473312","202202280438322386","萨摩耶无限担保","998","萨摩耶风险评价模型_无限"
